taxon	name	ZHMW	ZMB	taxon_level	sample_r2	sample_mean_r2	sample_sd_r2	taxon_r2	date	source	sex	p_value	significant	label	ID
Actinobacteria	F1_210317	0.00685711073437037	0.00767968541453051	phylum	0.779776368603931	0.875102721822592	0.218649243913598	0.027879506286736	210317	F1	female	0.111745688110469	FALSE	""	SRTP_F1_210317
Actinobacteria	F1_210330	0.0135029938958168	0.0073275659167634	phylum	0.992016859419372	0.875102721822592	0.218649243913598	0.027879506286736	210330	F1	female	0.111745688110469	FALSE	""	SRTP_F1_210330
Actinobacteria	F1_210415	0.000795861070008818	0.000514418857976461	phylum	0.955994055538558	0.875102721822592	0.218649243913598	0.027879506286736	210415	F1	female	0.111745688110469	FALSE	""	SRTP_F1_210415
Actinobacteria	F1_210705	0.00390674878324128	0.0180973608857136	phylum	0.628743399115503	0.875102721822592	0.218649243913598	0.027879506286736	210705	F1	female	0.111745688110469	FALSE	""	SRTP_F1_210705
Actinobacteria	F1_210903	0.000749052882337853	0.014355847809056	phylum	0.997940324279595	0.875102721822592	0.218649243913598	0.027879506286736	210903	F1	female	0.111745688110469	FALSE	""	SRTP_F1_210903
Actinobacteria	F1_211203	0.00146936689452502	0.000451346191871831	phylum	0.979740801840569	0.875102721822592	0.218649243913598	0.027879506286736	211203	F1	female	0.111745688110469	FALSE	""	SRTP_F1_211203
Actinobacteria	F2_210316	0.0320631487734038	0.00690053898804663	phylum	0.991770952672681	0.875102721822592	0.218649243913598	0.027879506286736	210316	F2	female	0.111745688110469	FALSE	""	SRTP_F2_210316
Actinobacteria	F2_210401	0	0.00492648541444356	phylum	0.992806690491618	0.875102721822592	0.218649243913598	0.027879506286736	210401	F2	female	0.111745688110469	FALSE	""	SRTP_F2_210401
Actinobacteria	F2_210413	0.000603266922411597	0.00599098386586523	phylum	0.945638489105611	0.875102721822592	0.218649243913598	0.027879506286736	210413	F2	female	0.111745688110469	FALSE	""	SRTP_F2_210413
Actinobacteria	F2_210705	0.00140736049539081	0.00958170671801322	phylum	0.0515689876593346	0.875102721822592	0.218649243913598	0.027879506286736	210705	F2	female	0.111745688110469	FALSE	""	SRTP_F2_210705
Actinobacteria	F3_210317	0.00351496695607101	0.000158272925833307	phylum	0.999989041769043	0.875102721822592	0.218649243913598	0.027879506286736	210317	F3	female	0.111745688110469	FALSE	""	SRTP_F3_210317
Actinobacteria	F3_210401	0.00092073620689272	0.00130928135001639	phylum	0.907058218494047	0.875102721822592	0.218649243913598	0.027879506286736	210401	F3	female	0.111745688110469	FALSE	""	SRTP_F3_210401
Actinobacteria	F3_210413	0.000735059038309999	0.00334980905223623	phylum	0.49170871174147	0.875102721822592	0.218649243913598	0.027879506286736	210413	F3	female	0.111745688110469	FALSE	""	SRTP_F3_210413
Actinobacteria	F3_210704	0.00123135989281579	0.0100641958070758	phylum	0.991078391787846	0.875102721822592	0.218649243913598	0.027879506286736	210704	F3	female	0.111745688110469	FALSE	""	SRTP_F3_210704
Actinobacteria	F3_210803	0.00029669062480606	0.000724318196132768	phylum	0.999929763177019	0.875102721822592	0.218649243913598	0.027879506286736	210803	F3	female	0.111745688110469	FALSE	""	SRTP_F3_210803
Actinobacteria	F3_211003	0.000780171175112568	0.000314291069158932	phylum	0.987898916490077	0.875102721822592	0.218649243913598	0.027879506286736	211003	F3	female	0.111745688110469	FALSE	""	SRTP_F3_211003
Actinobacteria	F3_211203	0.000197485353169642	0.000211323412873118	phylum	0.860043737409336	0.875102721822592	0.218649243913598	0.027879506286736	211203	F3	female	0.111745688110469	FALSE	""	SRTP_F3_211203
Actinobacteria	F4_210317	0.0109627329477258	0.00353645921043135	phylum	0.99763683365029	0.875102721822592	0.218649243913598	0.027879506286736	210317	F4	female	0.111745688110469	FALSE	""	SRTP_F4_210317
Actinobacteria	F4_210330	0.00110936952228457	0.00533556366922053	phylum	0.838989125291139	0.875102721822592	0.218649243913598	0.027879506286736	210330	F4	female	0.111745688110469	FALSE	""	SRTP_F4_210330
Actinobacteria	F4_210413	0.000232780274811818	0.0015824301314976	phylum	0.922281747655887	0.875102721822592	0.218649243913598	0.027879506286736	210413	F4	female	0.111745688110469	FALSE	""	SRTP_F4_210413
Actinobacteria	F4_210704	0.000816752173162551	0.000921995749285628	phylum	0.994159770101652	0.875102721822592	0.218649243913598	0.027879506286736	210704	F4	female	0.111745688110469	FALSE	""	SRTP_F4_210704
Actinobacteria	F4_211203	0.000405239218013894	0.000805833447984496	phylum	0.971677742546035	0.875102721822592	0.218649243913598	0.027879506286736	211203	F4	female	0.111745688110469	FALSE	""	SRTP_F4_211203
Actinobacteria	M1_210317	0.0107998873631377	0.000136765496022876	phylum	0.715902450041044	0.875102721822592	0.218649243913598	0.027879506286736	210317	M1	male	0.111745688110469	FALSE	""	SRTP_M1_210317
Actinobacteria	M1_210412	0.00162420488141607	0.000934170773182093	phylum	0.98366425441937	0.875102721822592	0.218649243913598	0.027879506286736	210412	M1	male	0.111745688110469	FALSE	""	SRTP_M1_210412
Actinobacteria	M1_210415	0.000324441496382994	0.001448103801323	phylum	0.985385511434673	0.875102721822592	0.218649243913598	0.027879506286736	210415	M1	male	0.111745688110469	FALSE	""	SRTP_M1_210415
Actinobacteria	M1_210705	0	0.00471748073069648	phylum	0.958577211489997	0.875102721822592	0.218649243913598	0.027879506286736	210705	M1	male	0.111745688110469	FALSE	""	SRTP_M1_210705
Actinobacteria	M1_210903	9.52117162540247e-05	0.00069060773478941	phylum	0.996948378551569	0.875102721822592	0.218649243913598	0.027879506286736	210903	M1	male	0.111745688110469	FALSE	""	SRTP_M1_210903
Actinobacteria	M2_210317	0.00518478139403359	0.00846144423638256	phylum	0.98564859002121	0.875102721822592	0.218649243913598	0.027879506286736	210317	M2	male	0.111745688110469	FALSE	""	SRTP_M2_210317
Actinobacteria	M2_210330	0.00381396566216619	0.00721286755466196	phylum	0.615113175057593	0.875102721822592	0.218649243913598	0.027879506286736	210330	M2	male	0.111745688110469	FALSE	""	SRTP_M2_210330
Actinobacteria	M2_210415	0.00110807900880788	0.0145370530859991	phylum	0.909047758716646	0.875102721822592	0.218649243913598	0.027879506286736	210415	M2	male	0.111745688110469	FALSE	""	SRTP_M2_210415
Actinobacteria	M2_210704	0.000827262109444791	0.00112002965197425	phylum	0.979589752431347	0.875102721822592	0.218649243913598	0.027879506286736	210704	M2	male	0.111745688110469	FALSE	""	SRTP_M2_210704
Actinobacteria	M2_210803	0.000652153079382279	0.00333550547853452	phylum	0.99592948072361	0.875102721822592	0.218649243913598	0.027879506286736	210803	M2	male	0.111745688110469	FALSE	""	SRTP_M2_210803
Actinobacteria	M2_211203	0.000634217410902338	0.00368105754894379	phylum	0.878581736798517	0.875102721822592	0.218649243913598	0.027879506286736	211203	M2	male	0.111745688110469	FALSE	""	SRTP_M2_211203
Actinobacteria	M3_210414	0.000154634208026274	0.00167968121794899	phylum	0.800277668503118	0.875102721822592	0.218649243913598	0.027879506286736	210414	M3	male	0.111745688110469	FALSE	""	SRTP_M3_210414
Actinobacteria	M3_210903	0.000537412153782554	0.00577322318773352	phylum	0.968688424480979	0.875102721822592	0.218649243913598	0.027879506286736	210903	M3	male	0.111745688110469	FALSE	""	SRTP_M3_210903
Actinobacteria	M3_211203	9.318898609057e-05	0.00568096620150032	phylum	0.967144024646532	0.875102721822592	0.218649243913598	0.027879506286736	211203	M3	male	0.111745688110469	FALSE	""	SRTP_M3_211203
Actinobacteria	M4_210317	0.00420269772422534	0.00997873059415192	phylum	0.9833774346747	0.875102721822592	0.218649243913598	0.027879506286736	210317	M4	male	0.111745688110469	FALSE	""	SRTP_M4_210317
Actinobacteria	M4_210401	0	0.00409022083259591	phylum	0.901524842434752	0.875102721822592	0.218649243913598	0.027879506286736	210401	M4	male	0.111745688110469	FALSE	""	SRTP_M4_210401
Actinobacteria	M4_210704	0.000665474358927718	0.00107162143917915	phylum	0.122281499574647	0.875102721822592	0.218649243913598	0.027879506286736	210704	M4	male	0.111745688110469	FALSE	""	SRTP_M4_210704
Actinobacteria	M4_210803	0	0.0027582379907569	phylum	0.977977750062754	0.875102721822592	0.218649243913598	0.027879506286736	210803	M4	male	0.111745688110469	FALSE	""	SRTP_M4_210803
Bacteroidetes	F1_210317	0.102047516193319	0.00480464144714108	phylum	0.779776368603931	0.875102721822592	0.218649243913598	0.0736942436405759	210317	F1	female	1.74486350969993e-07	TRUE	*	SRTP_F1_210317
Bacteroidetes	F1_210330	0.0521705625683392	0.00735404696384072	phylum	0.992016859419372	0.875102721822592	0.218649243913598	0.0736942436405759	210330	F1	female	1.74486350969993e-07	TRUE	*	SRTP_F1_210330
Bacteroidetes	F1_210415	0.0774602594973671	0.0239650331800572	phylum	0.955994055538558	0.875102721822592	0.218649243913598	0.0736942436405759	210415	F1	female	1.74486350969993e-07	TRUE	*	SRTP_F1_210415
Bacteroidetes	F1_210705	0.0831917755092168	0.0343405297137556	phylum	0.628743399115503	0.875102721822592	0.218649243913598	0.0736942436405759	210705	F1	female	1.74486350969993e-07	TRUE	*	SRTP_F1_210705
Bacteroidetes	F1_210903	0.0245697801680856	0.00460368294665871	phylum	0.997940324279595	0.875102721822592	0.218649243913598	0.0736942436405759	210903	F1	female	1.74486350969993e-07	TRUE	*	SRTP_F1_210903
Bacteroidetes	F1_211203	0.0141730102549812	0.00187863643825123	phylum	0.979740801840569	0.875102721822592	0.218649243913598	0.0736942436405759	211203	F1	female	1.74486350969993e-07	TRUE	*	SRTP_F1_211203
Bacteroidetes	F2_210316	0.0817406152446664	0.00256005163248065	phylum	0.991770952672681	0.875102721822592	0.218649243913598	0.0736942436405759	210316	F2	female	1.74486350969993e-07	TRUE	*	SRTP_F2_210316
Bacteroidetes	F2_210401	0.0664918509041556	0.0300184158542488	phylum	0.992806690491618	0.875102721822592	0.218649243913598	0.0736942436405759	210401	F2	female	1.74486350969993e-07	TRUE	*	SRTP_F2_210401
Bacteroidetes	F2_210413	0.0585706735957218	0.0121288517707112	phylum	0.945638489105611	0.875102721822592	0.218649243913598	0.0736942436405759	210413	F2	female	1.74486350969993e-07	TRUE	*	SRTP_F2_210413
Bacteroidetes	F2_210705	0.0710398105162039	0.00446307742658272	phylum	0.0515689876593346	0.875102721822592	0.218649243913598	0.0736942436405759	210705	F2	female	1.74486350969993e-07	TRUE	*	SRTP_F2_210705
Bacteroidetes	F3_210317	0.000242970066087858	0	phylum	0.999989041769043	0.875102721822592	0.218649243913598	0.0736942436405759	210317	F3	female	1.74486350969993e-07	TRUE	*	SRTP_F3_210317
Bacteroidetes	F3_210401	0.0866067128079798	0.0093589370994133	phylum	0.907058218494047	0.875102721822592	0.218649243913598	0.0736942436405759	210401	F3	female	1.74486350969993e-07	TRUE	*	SRTP_F3_210401
Bacteroidetes	F3_210413	0.242424386912903	0.00514146546068179	phylum	0.49170871174147	0.875102721822592	0.218649243913598	0.0736942436405759	210413	F3	female	1.74486350969993e-07	TRUE	*	SRTP_F3_210413
Bacteroidetes	F3_210704	0.0617003442839669	0.0159015232879607	phylum	0.991078391787846	0.875102721822592	0.218649243913598	0.0736942436405759	210704	F3	female	1.74486350969993e-07	TRUE	*	SRTP_F3_210704
Bacteroidetes	F3_210803	0.000269718749823571	0	phylum	0.999929763177019	0.875102721822592	0.218649243913598	0.0736942436405759	210803	F3	female	1.74486350969993e-07	TRUE	*	SRTP_F3_210803
Bacteroidetes	F3_211003	0.0167325819112072	0	phylum	0.987898916490077	0.875102721822592	0.218649243913598	0.0736942436405759	211003	F3	female	1.74486350969993e-07	TRUE	*	SRTP_F3_211003
Bacteroidetes	F3_211203	0.0251321090859873	0.00302896891784802	phylum	0.860043737409336	0.875102721822592	0.218649243913598	0.0736942436405759	211203	F3	female	1.74486350969993e-07	TRUE	*	SRTP_F3_211203
Bacteroidetes	F4_210317	0.0261282657298774	0.00352012502044026	phylum	0.99763683365029	0.875102721822592	0.218649243913598	0.0736942436405759	210317	F4	female	1.74486350969993e-07	TRUE	*	SRTP_F4_210317
Bacteroidetes	F4_210330	0.179497261129126	0.00235636907572211	phylum	0.838989125291139	0.875102721822592	0.218649243913598	0.0736942436405759	210330	F4	female	1.74486350969993e-07	TRUE	*	SRTP_F4_210330
Bacteroidetes	F4_210413	0.127042419689452	0.0327330648728215	phylum	0.922281747655887	0.875102721822592	0.218649243913598	0.0736942436405759	210413	F4	female	1.74486350969993e-07	TRUE	*	SRTP_F4_210413
Bacteroidetes	F4_210704	0.0162676314405304	0.0629536246895579	phylum	0.994159770101652	0.875102721822592	0.218649243913598	0.0736942436405759	210704	F4	female	1.74486350969993e-07	TRUE	*	SRTP_F4_210704
Bacteroidetes	F4_211203	0.0596906922766582	0.0178526216364802	phylum	0.971677742546035	0.875102721822592	0.218649243913598	0.0736942436405759	211203	F4	female	1.74486350969993e-07	TRUE	*	SRTP_F4_211203
Bacteroidetes	M1_210317	0.0412010929130979	0.0297555984289543	phylum	0.715902450041044	0.875102721822592	0.218649243913598	0.0736942436405759	210317	M1	male	1.74486350969993e-07	TRUE	*	SRTP_M1_210317
Bacteroidetes	M1_210412	0.0513604702853163	0.00270314081503132	phylum	0.98366425441937	0.875102721822592	0.218649243913598	0.0736942436405759	210412	M1	male	1.74486350969993e-07	TRUE	*	SRTP_M1_210412
Bacteroidetes	M1_210415	0.0896926758153343	0.0259106680506117	phylum	0.985385511434673	0.875102721822592	0.218649243913598	0.0736942436405759	210415	M1	male	1.74486350969993e-07	TRUE	*	SRTP_M1_210415
Bacteroidetes	M1_210705	0.171852239083168	0.0571439788619403	phylum	0.958577211489997	0.875102721822592	0.218649243913598	0.0736942436405759	210705	M1	male	1.74486350969993e-07	TRUE	*	SRTP_M1_210705
Bacteroidetes	M1_210903	0.0320269033467539	0.0116443567785488	phylum	0.996948378551569	0.875102721822592	0.218649243913598	0.0736942436405759	210903	M1	male	1.74486350969993e-07	TRUE	*	SRTP_M1_210903
Bacteroidetes	M2_210317	0.0353508110928221	0.00195562095806284	phylum	0.98564859002121	0.875102721822592	0.218649243913598	0.0736942436405759	210317	M2	male	1.74486350969993e-07	TRUE	*	SRTP_M2_210317
Bacteroidetes	M2_210330	0.0579286111303761	0.000276451369690877	phylum	0.615113175057593	0.875102721822592	0.218649243913598	0.0736942436405759	210330	M2	male	1.74486350969993e-07	TRUE	*	SRTP_M2_210330
Bacteroidetes	M2_210415	0.0478072044477257	0.00105664604744442	phylum	0.909047758716646	0.875102721822592	0.218649243913598	0.0736942436405759	210415	M2	male	1.74486350969993e-07	TRUE	*	SRTP_M2_210415
Bacteroidetes	M2_210704	0.0784235169205988	0.0112118032534336	phylum	0.979589752431347	0.875102721822592	0.218649243913598	0.0736942436405759	210704	M2	male	1.74486350969993e-07	TRUE	*	SRTP_M2_210704
Bacteroidetes	M2_210803	0.0153763197387373	0.0191110451913447	phylum	0.99592948072361	0.875102721822592	0.218649243913598	0.0736942436405759	210803	M2	male	1.74486350969993e-07	TRUE	*	SRTP_M2_210803
Bacteroidetes	M2_211203	0.0577857282137626	0.0138722937580246	phylum	0.878581736798517	0.875102721822592	0.218649243913598	0.0736942436405759	211203	M2	male	1.74486350969993e-07	TRUE	*	SRTP_M2_211203
Bacteroidetes	M3_210414	0.0671062415496717	0.0199648832352333	phylum	0.800277668503118	0.875102721822592	0.218649243913598	0.0736942436405759	210414	M3	male	1.74486350969993e-07	TRUE	*	SRTP_M3_210414
Bacteroidetes	M3_210903	0.0100424500292049	0.00284268602379827	phylum	0.968688424480979	0.875102721822592	0.218649243913598	0.0736942436405759	210903	M3	male	1.74486350969993e-07	TRUE	*	SRTP_M3_210903
Bacteroidetes	M3_211203	0.058427224304485	0.0135097369047254	phylum	0.967144024646532	0.875102721822592	0.218649243913598	0.0736942436405759	211203	M3	male	1.74486350969993e-07	TRUE	*	SRTP_M3_211203
Bacteroidetes	M4_210317	0.0763699635469086	0.00341900729521011	phylum	0.9833774346747	0.875102721822592	0.218649243913598	0.0736942436405759	210317	M4	male	1.74486350969993e-07	TRUE	*	SRTP_M4_210317
Bacteroidetes	M4_210401	0.122708897702172	0.0230861500500344	phylum	0.901524842434752	0.875102721822592	0.218649243913598	0.0736942436405759	210401	M4	male	1.74486350969993e-07	TRUE	*	SRTP_M4_210401
Bacteroidetes	M4_210704	0.250239340769926	0.0190882086953295	phylum	0.122281499574647	0.875102721822592	0.218649243913598	0.0736942436405759	210704	M4	male	1.74486350969993e-07	TRUE	*	SRTP_M4_210704
Bacteroidetes	M4_210803	0.130645670953798	0.0777569206430353	phylum	0.977977750062754	0.875102721822592	0.218649243913598	0.0736942436405759	210803	M4	male	1.74486350969993e-07	TRUE	*	SRTP_M4_210803
Cyanobacteria	F1_210317	0	0	phylum	0.779776368603931	0.875102721822592	0.218649243913598		210317	F1	female	0.323474945171383	FALSE	""	SRTP_F1_210317
Cyanobacteria	F1_210330	0	0	phylum	0.992016859419372	0.875102721822592	0.218649243913598		210330	F1	female	0.323474945171383	FALSE	""	SRTP_F1_210330
Cyanobacteria	F1_210415	0	0	phylum	0.955994055538558	0.875102721822592	0.218649243913598		210415	F1	female	0.323474945171383	FALSE	""	SRTP_F1_210415
Cyanobacteria	F1_210705	0	0	phylum	0.628743399115503	0.875102721822592	0.218649243913598		210705	F1	female	0.323474945171383	FALSE	""	SRTP_F1_210705
Cyanobacteria	F1_210903	0	0	phylum	0.997940324279595	0.875102721822592	0.218649243913598		210903	F1	female	0.323474945171383	FALSE	""	SRTP_F1_210903
Cyanobacteria	F1_211203	0	0	phylum	0.979740801840569	0.875102721822592	0.218649243913598		211203	F1	female	0.323474945171383	FALSE	""	SRTP_F1_211203
Cyanobacteria	F2_210316	0	0	phylum	0.991770952672681	0.875102721822592	0.218649243913598		210316	F2	female	0.323474945171383	FALSE	""	SRTP_F2_210316
Cyanobacteria	F2_210401	0	0	phylum	0.992806690491618	0.875102721822592	0.218649243913598		210401	F2	female	0.323474945171383	FALSE	""	SRTP_F2_210401
Cyanobacteria	F2_210413	0	0	phylum	0.945638489105611	0.875102721822592	0.218649243913598		210413	F2	female	0.323474945171383	FALSE	""	SRTP_F2_210413
Cyanobacteria	F2_210705	0	0	phylum	0.0515689876593346	0.875102721822592	0.218649243913598		210705	F2	female	0.323474945171383	FALSE	""	SRTP_F2_210705
Cyanobacteria	F3_210317	0	0	phylum	0.999989041769043	0.875102721822592	0.218649243913598		210317	F3	female	0.323474945171383	FALSE	""	SRTP_F3_210317
Cyanobacteria	F3_210401	0	0	phylum	0.907058218494047	0.875102721822592	0.218649243913598		210401	F3	female	0.323474945171383	FALSE	""	SRTP_F3_210401
