 99.50	2941334	2941334	U	0	unclassified
  0.50	14860	0	R	1	root
  0.50	14860	524	D	10239	  Viruses
  0.41	12004	0	D1	2731341	    Duplodnaviria
  0.41	12004	45	K	2731360	      Heunggongvirae
  0.40	11866	0	P	2731618	        Uroviricota
  0.40	11866	1481	C	2731619	          Caudoviricetes
  0.12	3482	1	O	1978007	            Crassvirales
  0.07	2113	0	F	2942963	              Crevaviridae
  0.07	2111	0	F1	2942973	                Doltivirinae
  0.07	2111	0	G	2948785	                  Kingevirus
  0.07	2111	0	S	2956060	                    Kingevirus communis
  0.07	2111	2111	S1	2986396	                      uncultured phage cr13_1
  0.00	2	0	F1	2942971	                Coarsevirinae
  0.00	2	0	G	2948774	                  Junduvirus
  0.00	2	0	S	2956035	                    Junduvirus copri
  0.00	2	2	S1	2986395	                      uncultured phage cr25_1
  0.04	1227	0	F	2942965	              Steigviridae
  0.04	1227	0	F1	2942967	                Asinivirinae
  0.04	1221	0	G	2948793	                  Lahndsivirus
  0.04	1221	0	S	2956099	                    Lahndsivirus rarus
  0.04	1221	1221	S1	2772071	                      uncultured phage cr111_1
  0.00	3	0	G	2948813	                  Mahstovirus
  0.00	3	0	S	2956180	                    Mahstovirus faecalis
  0.00	3	3	S1	2772062	                      uncultured phage cr106_1
  0.00	1	0	G	2942978	                  Akihdevirus
  0.00	1	0	S	2955235	                    Akihdevirus balticus
  0.00	1	1	S1	1327990	                      Cellulophaga phage phi14:2
  0.00	1	0	G	2942979	                  Kahnovirus
  0.00	1	0	S	2956047	                    Kahnovirus oralis
  0.00	1	1	S1	2772074	                      uncultured phage cr85_1
  0.00	1	0	G	2948797	                  Lebriduvirus
  0.00	1	0	S	2956106	                    Lebriduvirus gastrointestinalis
  0.00	1	1	S1	2986407	                      uncultured phage cr18_1
  0.00	98	0	F	2942966	              Suoliviridae
  0.00	56	0	F1	2942977	                Uncouvirinae
  0.00	47	0	G	2946830	                  Birpovirus
  0.00	47	0	S	2955499	                    Birpovirus hominis
  0.00	47	47	S1	2986420	                      uncultured phage cr19_1
  0.00	9	0	G	2946811	                  Aurodevirus
  0.00	8	0	S	2955384	                    Aurodevirus intestinalis
  0.00	8	8	S1	2772088	                      uncultured phage cr114_1
  0.00	1	0	S	2955382	                    Aurodevirus hiberniae
  0.00	1	1	S1	2986419	                      uncultured phage cr23_1
  0.00	22	0	F1	2942974	                Loutivirinae
  0.00	19	7	G	2942994	                  Buchavirus
  0.00	8	0	S	2955552	                    Buchavirus hominis
  0.00	8	8	S1	2772082	                      uncultured phage cr60_1
  0.00	2	0	S	2955553	                    Buchavirus intestinalis
  0.00	2	2	S1	2986415	                      uncultured phage cr105_1
  0.00	1	0	S	2955548	                    Buchavirus coli
  0.00	1	1	S1	2772087	                      uncultured phage cr113_1
  0.00	1	0	S	2955555	                    Buchavirus splanchnicus
  0.00	1	1	S1	2772083	                      uncultured phage cr109_1
  0.00	3	0	G	2942993	                  Blohavirus
  0.00	3	0	S	2955511	                    Blohavirus faecalis
  0.00	3	3	S1	2986413	                      uncultured phage cr150_1
  0.00	10	7	F1	2942975	                Oafivirinae
  0.00	2	0	G	2948663	                  Chuhaivirus
  0.00	2	0	S	2955701	                    Chuhaivirus simiae
  0.00	2	2	S1	2772092	                      uncultured phage cr130_1
  0.00	1	0	G	2948646	                  Cacepaovirus
  0.00	1	0	S	2955563	                    Cacepaovirus simiae
  0.00	1	1	S1	2772093	                      uncultured phage cr131_1
  0.00	9	0	F1	2942969	                Boorivirinae
  0.00	9	0	G	2942991	                  Cohcovirus
  0.00	5	0	S	2955712	                    Cohcovirus splanchnicus
  0.00	5	5	S1	2986411	                      uncultured phage cr30_1
  0.00	4	0	S	2955711	                    Cohcovirus hiberniae
  0.00	4	4	S1	2772059	                      uncultured phage cr50_1
  0.00	1	0	G	2942995	                Dechshavirus
  0.00	1	0	S	2955738	                  Dechshavirus japanensis
  0.00	1	1	S1	1920526	                    Azobacteroides phage ProJPt-Bp1
  0.00	43	0	F	2942964	              Intestiviridae
  0.00	43	0	F1	2942972	                Crudevirinae
  0.00	23	0	G	2948684	                  Drivevirus
  0.00	23	0	S	2955765	                    Drivevirus gastrointestinalis
  0.00	23	23	S1	2986403	                      uncultured phage cr91_1
  0.00	14	0	G	2948680	                  Diorhovirus
  0.00	14	0	S	2955761	                    Diorhovirus copri
  0.00	14	14	S1	2986402	                      uncultured phage cr49_1
  0.00	3	1	G	2948688	                  Delmidovirus
  0.00	2	0	S	2955739	                    Delmidovirus copri
  0.00	2	2	S1	2986401	                      uncultured phage cr123_1
  0.00	3	0	G	2948697	                  Endlipuvirus
  0.00	3	0	S	2955861	                    Endlipuvirus intestinihominis
  0.00	3	3	S1	2986404	                      uncultured phage cr17_1
  0.04	1134	0	C1	3044646	            Joanripponvirinae
  0.04	1133	0	G	3044772	              Natevirus
  0.04	1133	0	S	3060406	                Natevirus nate
  0.04	1133	1133	S1	2894788	                  Bacillus phage vB_BanS_Nate
  0.00	1	1	G	3044849	              Tsamsavirus
  0.03	894	0	F	2946170	            Straboviridae
  0.01	424	0	F1	1198136	              Tevenvirinae
  0.01	338	338	G	10663	                Tequatrovirus
  0.00	36	5	G	2843399	                Kanagawavirus
  0.00	30	0	S	2844109	                  Kanagawavirus pei20
  0.00	30	30	S1	1608310	                    Edwardsiella phage PEi20
  0.00	1	0	S	3060060	                  Kanagawavirus eclm
  0.00	1	1	S1	2596709	                    Enterobacter phage vB_EhoM-IME523
  0.00	26	25	G	1913653	                Gelderlandvirus
  0.00	1	0	S	2560727	                  Gelderlandvirus melville
  0.00	1	1	S1	2041413	                    Salmonella phage Melville
