 28.74	146426	146426	U	0	unclassified
 71.26	362972	21	R	1	root
 71.25	362923	309	R1	131567	  cellular organisms
 71.00	361652	2075	D	2	    Bacteria
 55.03	280324	0	D1	1783270	      FCB group
 55.03	280323	3	D2	68336	        Bacteroidota/Chlorobiota group
 55.03	280311	364	P	976	          Bacteroidota
 54.76	278922	15	C	200643	            Bacteroidia
 54.74	278820	4941	O	171549	              Bacteroidales
 53.51	272556	2959	F	815	                Bacteroidaceae
 49.74	253385	24627	G	909656	                  Phocaeicola
 44.38	226080	225995	S	821	                    Phocaeicola vulgatus
  0.02	85	85	S1	435590	                      Phocaeicola vulgatus ATCC 8482
  0.45	2311	2205	S	357276	                    Phocaeicola dorei
  0.02	106	106	S1	997877	                      Phocaeicola dorei CL03T12C01
  0.04	203	203	S	387090	                    Phocaeicola coprophilus
  0.03	164	0	S	376805	                    Phocaeicola salanitronis
  0.03	164	164	S1	667015	                      Phocaeicola salanitronis DSM 18170
  3.18	16212	4442	G	816	                  Bacteroides
  0.32	1621	1621	S	674529	                    Bacteroides faecis
  0.29	1475	1475	S	818	                    Bacteroides thetaiotaomicron
  0.20	1026	82	G1	2646097	                    unclassified Bacteroides
  0.09	446	446	S	2847299	                      Bacteroides sp. DH3716P
  0.05	277	277	S	2755405	                      Bacteroides sp. CACC 737
  0.02	111	111	S	2528203	                      Bacteroides sp. A1C1
  0.01	44	44	S	556259	                      Bacteroides sp. D2
  0.01	44	44	S	2763022	                      Bacteroides sp. M10
  0.00	11	11	S	29523	                      Bacteroides sp.
  0.00	6	6	S	2785531	                      Bacteroides sp. HF-162
  0.00	4	4	S	2709390	                      Bacteroides sp. ZJ-18
  0.00	1	1	S	2972764	                      Bacteroides sp. BFG-637
  0.16	809	467	S	46506	                    Bacteroides stercoris
  0.07	342	342	S1	449673	                      Bacteroides stercoris ATCC 43183
  0.15	782	726	S	47678	                    Bacteroides caccae
  0.01	56	56	S1	997873	                      Bacteroides caccae CL03T12C61
  0.15	755	740	S	817	                    Bacteroides fragilis
  0.00	8	8	S1	997879	                      Bacteroides fragilis CL03T12C07
  0.00	5	5	S1	862962	                      Bacteroides fragilis 638R
  0.00	2	2	S1	295405	                      Bacteroides fragilis YCH46
  0.14	715	715	S	2715212	                    Bacteroides faecium
  0.14	689	0	G1	139043	                    environmental samples
  0.14	689	689	S	162156	                      uncultured Bacteroides sp.
  0.10	497	484	S	371601	                    Bacteroides xylanisolvens
  0.00	13	13	S1	657309	                      Bacteroides xylanisolvens XB1A
  0.09	474	474	S	291644	                    Bacteroides salyersiae
  0.06	329	329	S	291645	                    Bacteroides nordii
  0.06	297	234	S	820	                    Bacteroides uniformis
  0.01	63	63	S1	997890	                      Bacteroides uniformis CL03T12C37
  0.06	296	296	S	1796613	                    Bacteroides caecimuris
  0.05	232	232	S	28111	                    Bacteroides eggerthii
  0.04	221	0	S	290053	                    Bacteroides helcogenes
  0.04	221	221	S1	693979	                      Bacteroides helcogenes P 36-108
  0.04	198	198	S	246787	                    Bacteroides cellulosilyticus
  0.03	172	172	S	28116	                    Bacteroides ovatus
  0.03	169	169	S	338188	                    Bacteroides finegoldii
  0.03	165	165	S	28119	                    Bacteroides zoogleoformans
  0.03	164	164	S	2650157	                    Bacteroides zhangwenhongii
  0.03	163	163	S	2650158	                    Bacteroides luhongzhouii
  0.03	153	153	S	329854	                    Bacteroides intestinalis
  0.03	153	153	S	28113	                    Bacteroides heparinolyticus
  0.03	147	147	S	477666	                    Bacteroides graminisolvens
  0.01	35	0	S	151276	                    Bacteroides coprosuis
  0.01	35	35	S1	679937	                      Bacteroides coprosuis DSM 18011
  0.01	33	33	S	2792859	                    Bacteroides humanifaecis
  0.08	405	0	F	2005519	                Barnesiellaceae
  0.07	353	0	G	397864	                  Barnesiella
  0.07	353	0	S	397865	                    Barnesiella viscericola
  0.07	353	353	S1	880074	                      Barnesiella viscericola DSM 18177
  0.01	52	0	G	1348911	                  Coprobacter
  0.01	47	0	S	1501392	                    Coprobacter secundus
  0.01	47	47	S1	2751153	                      Coprobacter secundus subsp. similis
  0.00	5	5	S	1099853	                    Coprobacter fastidiosus
  0.08	397	22	F	171552	                Prevotellaceae
  0.04	200	17	G	838	                  Prevotella
  0.01	56	3	G1	2638335	                    unclassified Prevotella
  0.00	13	13	S	2691580	                      Prevotella sp. Rep29
  0.00	10	10	S	2913616	                      Prevotella sp. E13-17
  0.00	7	0	S	652716	                      Prevotella sp. oral taxon 299
  0.00	7	7	S1	575614	                        Prevotella sp. oral taxon 299 str. F0039
  0.00	7	7	S	2937774	                      Prevotella sp. E15-22
  0.00	6	6	S	712471	                      Prevotella sp. oral taxon 475
  0.00	6	6	S	2913621	                      Prevotella sp. E9-3
  0.00	4	4	S	2913620	                      Prevotella sp. E2-28
  0.01	27	27	S	28132	                    Prevotella melaninogenica
  0.00	16	16	S	28129	                    Prevotella denticola
  0.00	15	15	S	2913614	                    Prevotella communis
  0.00	13	0	S	52227	                    Prevotella dentalis
  0.00	13	13	S1	908937	                      Prevotella dentalis DSM 3688
  0.00	10	4	S	28131	                    Prevotella intermedia
  0.00	6	6	S1	1122984	                      Prevotella intermedia ATCC 25611 = DSM 20706
  0.00	9	9	S	28128	                    Prevotella corporis
  0.00	9	9	S	28133	                    Prevotella nigrescens
  0.00	7	7	S	282402	                    Prevotella multiformis
  0.00	7	7	S	470565	                    Prevotella histicola
  0.00	7	0	S	589437	                    Prevotella scopos
  0.00	7	7	S1	1236518	                      Prevotella scopos JCM 17725
  0.00	4	4	S	1177574	                    Prevotella jejuni
  0.00	2	2	S	2801997	                    Prevotella herbatica
  0.00	1	0	S	589436	                    Prevotella fusca
  0.00	1	1	S1	1236517	                      Prevotella fusca JCM 17724
  0.02	78	6	G	577309	                  Paraprevotella
  0.01	55	0	S	454155	                    Paraprevotella xylaniphila
  0.01	55	55	S1	762982	                      Paraprevotella xylaniphila YIT 11841
  0.00	17	17	S	454154	                    Paraprevotella clara
  0.01	64	5	G	2974251	                  Segatella
