 50.68	118405	118405	U	0	unclassified
 49.32	115249	2	R	1	root
 49.32	115241	102	R1	131567	  cellular organisms
 49.16	114855	1163	D	2	    Bacteria
 39.08	91319	367	D1	1783272	      Terrabacteria group
 34.83	81371	934	P	1239	        Bacillota
 29.77	69553	43	C	186801	          Clostridia
 29.72	69442	1102	O	186802	            Eubacteriales
 16.28	38036	1556	F	186803	              Lachnospiraceae
  6.92	16170	44	G	2316020	                Mediterraneibacter
  6.49	15167	15160	S	33038	                  Mediterraneibacter gnavus
  0.00	7	7	S1	411470	                    Mediterraneibacter gnavus ATCC 29149
  0.31	723	414	S	33039	                  [Ruminococcus] torques
  0.13	309	309	S1	657313	                    [Ruminococcus] torques L2-14
  0.10	236	0	S	46228	                  [Ruminococcus] lactaris
  0.10	236	236	S1	471875	                    [Ruminococcus] lactaris ATCC 29176
  6.30	14712	1209	G	572511	                Blautia
  3.53	8253	0	S	1322	                  Blautia hansenii
  3.53	8253	8253	S1	537007	                    Blautia hansenii DSM 20583
  0.96	2232	2232	S	1912897	                  Blautia argi
  0.33	777	49	S	40520	                  Blautia obeum
  0.16	366	366	S1	411459	                    Blautia obeum ATCC 29174
  0.15	362	362	S1	657314	                    Blautia obeum A2-162
  0.22	505	505	S	2877527	                  Blautia parvula
  0.20	460	0	S	418240	                  Blautia wexlerae
  0.20	460	460	S1	1121115	                    Blautia wexlerae DSM 19850
  0.19	440	440	S	89014	                  Blautia luti
  0.11	261	261	S	1796616	                  Blautia pseudococcoides
  0.07	170	170	S	33035	                  Blautia producta
  0.07	154	0	S	53443	                  Blautia hydrogenotrophica
  0.07	154	154	S1	476272	                    Blautia hydrogenotrophica DSM 10507
  0.05	122	0	G1	2648079	                  unclassified Blautia
  0.05	122	122	S	2479767	                    Blautia sp. SC05B48
  0.04	83	83	S	2779518	                  Blautia liquoris
  0.02	45	45	S	1532	                  Blautia coccoides
  0.00	1	1	S	1737424	                  Blautia massiliensis (ex Durand et al. 2017)
  0.39	912	10	G	1506553	                Lachnoclostridium
  0.31	718	718	S	29347	                  [Clostridium] scindens
  0.04	86	78	S	89153	                  [Clostridium] hylemonae
  0.00	8	8	S1	553973	                    [Clostridium] hylemonae DSM 15053
  0.03	69	69	S	1871021	                  Lachnoclostridium phocaeense
  0.01	29	0	S	66219	                  Lachnoclostridium phytofermentans
  0.01	29	29	S1	357809	                    Lachnoclostridium phytofermentans ISDg
  0.29	673	69	G	841	                Roseburia
  0.13	301	194	S	166486	                  Roseburia intestinalis
  0.04	82	82	S1	718255	                    Roseburia intestinalis XB6B4
  0.01	24	24	S1	657315	                    Roseburia intestinalis M50/1
  0.00	1	1	S1	536231	                    Roseburia intestinalis L1-82
  0.09	218	218	S	301301	                  Roseburia hominis
