 48.36	161809	161809	U	0	unclassified
 51.64	172776	8	R	1	root
 51.63	172748	164	R1	131567	  cellular organisms
 51.47	172204	1517	D	2	    Bacteria
 37.51	125514	521	D1	1783272	      Terrabacteria group
 34.39	115055	1147	P	1239	        Bacillota
 28.35	94871	42	C	186801	          Clostridia
 28.31	94732	1436	O	186802	            Eubacteriales
 15.98	53478	2201	F	186803	              Lachnospiraceae
  7.63	25528	68	G	2316020	                Mediterraneibacter
  7.19	24041	24023	S	33038	                  Mediterraneibacter gnavus
  0.01	18	18	S1	411470	                    Mediterraneibacter gnavus ATCC 29149
  0.32	1086	698	S	33039	                  [Ruminococcus] torques
  0.12	388	388	S1	657313	                    [Ruminococcus] torques L2-14
  0.10	333	0	S	46228	                  [Ruminococcus] lactaris
  0.10	333	333	S1	471875	                    [Ruminococcus] lactaris ATCC 29176
  5.33	17824	1650	G	572511	                Blautia
  2.59	8670	0	S	1322	                  Blautia hansenii
  2.59	8670	8670	S1	537007	                    Blautia hansenii DSM 20583
  1.05	3519	3519	S	1912897	                  Blautia argi
  0.30	997	68	S	40520	                  Blautia obeum
  0.15	498	498	S1	657314	                    Blautia obeum A2-162
  0.13	431	431	S1	411459	                    Blautia obeum ATCC 29174
  0.21	719	719	S	2877527	                  Blautia parvula
  0.18	588	0	S	418240	                  Blautia wexlerae
  0.18	588	588	S1	1121115	                    Blautia wexlerae DSM 19850
  0.16	548	548	S	89014	                  Blautia luti
  0.12	402	402	S	1796616	                  Blautia pseudococcoides
  0.07	250	249	S	33035	                  Blautia producta
  0.00	1	1	S1	1121114	                    Blautia producta ATCC 27340 = DSM 2950
  0.05	178	0	S	53443	                  Blautia hydrogenotrophica
  0.05	178	178	S1	476272	                    Blautia hydrogenotrophica DSM 10507
  0.04	143	0	G1	2648079	                  unclassified Blautia
  0.04	143	143	S	2479767	                    Blautia sp. SC05B48
  0.03	101	101	S	2779518	                  Blautia liquoris
  0.02	57	57	S	1532	                  Blautia coccoides
  0.00	2	2	S	1737424	                  Blautia massiliensis (ex Durand et al. 2017)
  0.39	1311	11	G	1506553	                Lachnoclostridium
  0.30	1012	1012	S	29347	                  [Clostridium] scindens
  0.04	136	116	S	89153	                  [Clostridium] hylemonae
  0.01	20	20	S1	553973	                    [Clostridium] hylemonae DSM 15053
  0.03	105	105	S	1871021	                  Lachnoclostridium phocaeense
  0.01	47	0	S	66219	                  Lachnoclostridium phytofermentans
  0.01	47	47	S1	357809	                    Lachnoclostridium phytofermentans ISDg
  0.30	992	83	G	841	                Roseburia
  0.14	459	281	S	166486	                  Roseburia intestinalis
  0.05	158	158	S1	718255	                    Roseburia intestinalis XB6B4
  0.01	20	20	S1	657315	                    Roseburia intestinalis M50/1
  0.10	322	322	S	301301	                  Roseburia hominis
  0.04	128	128	S	2763062	                  Roseburia rectibacter
  0.27	901	17	G	189330	                Dorea
  0.17	574	574	S	88431	                  Dorea longicatena
  0.09	310	310	S	39486	                  Dorea formicigenerans
  0.19	623	12	G	33042	                Coprococcus
  0.11	376	376	S	410072	                  Coprococcus comes
  0.05	168	168	S	116085	                  Coprococcus catus
  0.01	35	0	G1	2684943	                  unclassified Coprococcus
  0.01	35	35	S	751585	                    Coprococcus sp. ART55/1
  0.01	32	32	S	33043	                  Coprococcus eutactus
  0.16	542	0	G	3076670	                Claveliimonas
  0.16	542	542	S	3028070	                  Claveliimonas bilis
  0.11	379	32	G	1843210	                Anaerocolumna
  0.05	177	3	G1	2642604	                  unclassified Anaerocolumna
  0.02	61	61	S	3081750	                    Anaerocolumna sp. AGMB13020
  0.02	58	58	S	3039116	                    Anaerocolumna sp. AGMB13025
  0.02	55	55	S	3070997	                    Anaerocolumna sp. MB42-C2
  0.02	72	72	S	433286	                  Anaerocolumna cellulosilytica
  0.02	52	52	S	2696063	                  Anaerocolumna sedimenticola
  0.01	46	46	S	1727145	                  Anaerocolumna chitinilytica
  0.09	312	3	G	207244	                Anaerostipes
  0.05	155	144	S	649756	                  Anaerostipes hadrus
  0.00	11	11	S1	649757	                    Anaerostipes hadrus ATCC 29173 = JCM 17467
  0.03	110	103	S	105841	                  Anaerostipes caccae
  0.00	7	7	S1	411490	                    Anaerostipes caccae L1-92
  0.01	44	44	S	1229621	                  Anaerostipes rhamnosivorans
  0.09	308	35	G	2719313	                Enterocloster
  0.04	132	132	S	208479	                  Enterocloster bolteae
  0.03	103	103	S	1531	                  Enterocloster clostridioformis
  0.01	38	0	S	333367	                  Enterocloster asparagiformis
  0.01	38	38	S1	518636	                    [Clostridium] asparagiforme DSM 15981
  0.09	299	0	G	1766253	                Agathobacter
  0.09	299	251	S	39491	                  Agathobacter rectalis
  0.01	38	38	S1	657318	                    Agathobacter rectalis DSM 17629
  0.00	10	10	S1	657317	                    Agathobacter rectalis M104/1
  0.07	241	15	G	2719231	                Lacrimispora
  0.03	93	93	S	29375	                  Lacrimispora xylanolytica
  0.02	80	80	S	84030	                  Lacrimispora saccharolytica
  0.02	53	0	S	29370	                  Lacrimispora sphenoides
  0.02	53	53	S1	1297793	                    [Clostridium] sphenoides JCM 1415
  0.07	241	0	G	1769710	                Sellimonas
  0.07	241	241	S	1653434	                  Sellimonas intestinalis
  0.07	236	0	G	2944193	                Simiaoa
  0.07	236	236	S	2763672	                  Simiaoa sunii
  0.06	204	0	G	2569097	                Anaerobutyricum
  0.06	204	204	S	39488	                  Anaerobutyricum hallii
  0.06	189	10	G	1164882	                Lachnoanaerobaculum
  0.04	144	144	S	2490855	                  Lachnoanaerobaculum gingivalis
  0.01	35	35	S	617123	                  Lachnoanaerobaculum umeaense
  0.05	180	9	G	830	                Butyrivibrio
  0.02	61	61	S	45851	                  Butyrivibrio crossotus
  0.01	42	0	S	43305	                  Butyrivibrio proteoclasticus
  0.01	42	42	S1	515622	                    Butyrivibrio proteoclasticus B316
  0.01	35	35	S	831	                  Butyrivibrio fibrisolvens
  0.01	33	33	S	185008	                  Butyrivibrio hungatei
  0.05	164	0	G	248744	                Marvinbryantia
  0.05	164	0	S	168384	                  Marvinbryantia formatexigens
