 99.93	12504020	12504020	U	0	unclassified
  0.07	8355	0	R	1	root
  0.07	8355	18	D	10239	  Viruses
  0.06	7612	0	D1	2731341	    Duplodnaviria
  0.06	7612	0	K	2731360	      Heunggongvirae
  0.06	7603	0	P	2731618	        Uroviricota
  0.06	7603	608	C	2731619	          Caudoviricetes
  0.02	2319	0	O	1978007	            Crassvirales
  0.01	1210	0	F	2942965	              Steigviridae
  0.01	1210	0	F1	2942967	                Asinivirinae
  0.01	1210	0	G	2948793	                  Lahndsivirus
  0.01	1210	0	S	2956099	                    Lahndsivirus rarus
  0.01	1210	1210	S1	2772071	                      uncultured phage cr111_1
  0.01	1101	0	F	2942963	              Crevaviridae
  0.01	1101	0	F1	2942973	                Doltivirinae
  0.01	1101	0	G	2948785	                  Kingevirus
  0.01	1101	0	S	2956060	                    Kingevirus communis
  0.01	1101	1101	S1	2986396	                      uncultured phage cr13_1
  0.00	8	0	F	2942966	              Suoliviridae
  0.00	6	0	F1	2942974	                Loutivirinae
  0.00	6	0	G	2942994	                  Buchavirus
  0.00	6	0	S	2955552	                    Buchavirus hominis
  0.00	6	6	S1	2772082	                      uncultured phage cr60_1
  0.00	1	1	F1	2942975	                Oafivirinae
  0.00	1	0	F1	2942977	                Uncouvirinae
  0.00	1	0	G	2946811	                  Aurodevirus
  0.00	1	0	S	2955384	                    Aurodevirus intestinalis
  0.00	1	1	S1	2772088	                      uncultured phage cr114_1
  0.01	796	0	C1	3044646	            Joanripponvirinae
  0.01	796	0	G	3044772	              Natevirus
  0.01	796	0	S	3060406	                Natevirus nate
  0.01	796	796	S1	2894788	                  Bacillus phage vB_BanS_Nate
  0.01	699	0	F	3044459	            Arenbergviridae
  0.01	699	0	G	3044857	              Wroclawvirus
  0.01	699	0	S	3060806	                Wroclawvirus PA5oct
  0.01	699	699	S1	2163605	                  Pseudomonas phage vB_PaeM_PA5oct
  0.00	516	0	F	2946170	            Straboviridae
  0.00	235	0	F1	1198136	              Tevenvirinae
  0.00	226	226	G	10663	                Tequatrovirus
  0.00	6	1	G	2843399	                Kanagawavirus
  0.00	5	0	S	2844109	                  Kanagawavirus pei20
