 99.92	658009	658009	U	0	unclassified
  0.08	534	0	R	1	root
  0.08	534	7	D	10239	  Viruses
  0.07	459	0	D1	2731341	    Duplodnaviria
  0.07	459	0	K	2731360	      Heunggongvirae
  0.07	459	0	P	2731618	        Uroviricota
  0.07	459	55	C	2731619	          Caudoviricetes
  0.01	53	0	C1	3044646	            Joanripponvirinae
  0.01	53	0	G	3044772	              Natevirus
  0.01	53	0	S	3060406	                Natevirus nate
  0.01	53	53	S1	2894788	                  Bacillus phage vB_BanS_Nate
  0.01	52	1	C1	2788787	            unclassified Caudoviricetes
  0.00	26	26	S	2885983	              Microbacterium phage Pumpernickel
  0.00	13	13	S	1747326	              Enterococcus phage vB_EfaS_IME197
  0.00	7	7	S	1566990	              Streptococcus phage SpSL1
  0.00	2	2	S	10680	              Enterobacteria phage P4
  0.00	1	1	S	2014434	              Escherichia phage D6
  0.00	1	1	S	1582152	              Clostridium phage phiCD211
  0.00	1	1	S	1732064	              Staphylococcus phage StB20-like
  0.01	47	37	G	2169623	            Erskinevirus
  0.00	10	0	S	2169883	              Erskinevirus EaH2
  0.00	10	10	S1	1029988	                Erwinia phage phiEaH2
  0.00	23	0	G	2733138	            Toutatisvirus
  0.00	23	0	S	2734150	              Toutatisvirus toutatis
  0.00	23	23	S1	2070187	                Faecalibacterium phage FP_Toutatis
  0.00	23	0	O	1978007	            Crassvirales
  0.00	12	0	F	2942966	              Suoliviridae
  0.00	6	5	F1	2942975	                Oafivirinae
  0.00	1	1	G	2948645	                  Burzaovirus
  0.00	3	0	F1	2942969	                Boorivirinae
  0.00	3	0	G	2942991	                  Cohcovirus
  0.00	3	0	S	2955712	                    Cohcovirus splanchnicus
  0.00	3	3	S1	2986411	                      uncultured phage cr30_1
  0.00	3	0	F1	2942974	                Loutivirinae
  0.00	3	0	G	2942994	                  Buchavirus
  0.00	3	0	S	2955552	                    Buchavirus hominis
  0.00	3	3	S1	2772082	                      uncultured phage cr60_1
  0.00	9	0	F	2942965	              Steigviridae
  0.00	9	0	F1	2942967	                Asinivirinae
  0.00	7	0	G	2948793	                  Lahndsivirus
  0.00	7	0	S	2956099	                    Lahndsivirus rarus
  0.00	7	7	S1	2772071	                      uncultured phage cr111_1
  0.00	2	0	G	2948813	                  Mahstovirus
  0.00	2	0	S	2956180	                    Mahstovirus faecalis
  0.00	2	2	S1	2772062	                      uncultured phage cr106_1
  0.00	2	0	F	2942963	              Crevaviridae
  0.00	2	0	F1	2942973	                Doltivirinae
  0.00	2	0	G	2948785	                  Kingevirus
  0.00	2	0	S	2956060	                    Kingevirus communis
  0.00	2	2	S1	2986396	                      uncultured phage cr13_1
  0.00	21	0	F	2560065	            Herelleviridae
  0.00	17	1	F1	2560070	              Bastillevirinae
  0.00	8	0	G	2842880	                Moonbeamvirus
  0.00	8	0	S	2560334	                  Moonbeamvirus moonbeam
  0.00	8	8	S1	1540091	                    Bacillus phage Moonbeam
  0.00	7	0	G	2842856	                Matervirus
  0.00	7	0	S	2560332	                  Matervirus mater
  0.00	7	7	S1	1540090	                    Bacillus phage Mater
  0.00	1	0	G	1922327	                Wphvirus
  0.00	1	0	S	1922328	                  Wphvirus WPh
  0.00	1	1	S1	764595	                    Bacillus phage W.Ph.
  0.00	3	0	F1	2560073	              Jasinkavirinae
  0.00	3	3	G	1857844	                Pecentumvirus
  0.00	1	0	G	2843129	              Watanabevirus
  0.00	1	0	S	2845126	                Watanabevirus wv3521
  0.00	1	1	S1	2510943	                  Lactobacillus phage 3-521
  0.00	18	18	G	1921407	            Pakpunavirus
  0.00	17	0	G	2733190	            Lughvirus
  0.00	17	0	S	2734248	              Lughvirus lugh
  0.00	17	17	S1	2070184	                Faecalibacterium phage FP_Lugh
  0.00	14	0	C1	2732612	            Dolichocephalovirinae
  0.00	14	0	G	2733154	              Poindextervirus
  0.00	14	0	S	2748760	                Poindextervirus rogue
  0.00	14	14	S1	2927986	                  Caulobacter phage CcrRogue
  0.00	14	0	F	2946170	            Straboviridae
  0.00	6	0	G	2948732	              Gualtarvirus
  0.00	6	0	S	2955964	                Gualtarvirus mp1
  0.00	6	6	S1	1852628	                  Morganella phage vB_MmoM_MP1
  0.00	3	0	G	2948831	              Mylasvirus
  0.00	3	0	S	1914020	                Mylasvirus persius
  0.00	3	3	S1	115992	                  Vibrio phage nt-1
  0.00	3	0	F1	1198136	              Tevenvirinae
  0.00	1	1	G	10663	                Tequatrovirus
  0.00	1	0	G	1913653	                Gelderlandvirus
  0.00	1	0	S	2560727	                  Gelderlandvirus melville
  0.00	1	1	S1	2041413	                    Salmonella phage Melville
  0.00	1	1	G	1985329	                Moonvirus
  0.00	1	0	G	2560244	              Tulanevirus
  0.00	1	0	S	1921531	                Tulanevirus aes508
  0.00	1	1	S1	1198013	                  Aeromonas phage Aes508
  0.00	1	1	G	2842979	              Pseudotevenvirus
  0.00	13	0	F	3044479	            Stanwilliamsviridae
  0.00	12	0	F1	3044647	              Loccivirinae
  0.00	7	0	G	3044714	                Faustvirus
  0.00	7	0	S	3059994	                  Faustvirus faust
  0.00	7	7	S1	2767565	                    Streptomyces phage Faust
  0.00	5	0	G	3044854	                Wakandavirus
  0.00	5	0	S	3060803	                  Wakandavirus wakanda
  0.00	5	5	S1	2713267	                    Streptomyces phage Wakanda
  0.00	1	0	F1	2946625	              Boydwoodruffvirinae
  0.00	1	0	G	2843400	                Karimacvirus
  0.00	1	0	S	2846407	                  Streptomyces virus Wollford
  0.00	1	1	S1	2283267	                    Streptomyces phage Wollford
  0.00	11	0	G	2733093	            Aurunvirus
  0.00	11	0	S	2734088	              Aurunvirus STIM5
  0.00	11	11	S1	1137745	                Cyanophage S-TIM5
  0.00	10	2	F	2946167	            Peduoviridae
  0.00	5	0	G	140410	              Peduovirus
  0.00	3	0	S	2560457	                Peduovirus fiAA91ss
  0.00	3	3	S1	1357825	                  Enterobacteria phage fiAA91-ss
  0.00	1	0	S	2939038	                Peduovirus STYP1
  0.00	1	1	S1	2939039	                  Salmonella phage STYP1
  0.00	1	1	S	2844220	                Peduovirus P24B2
  0.00	2	0	G	2948951	              Wadgaonvirus
  0.00	2	0	S	2956672	                Wadgaonvirus wv5004651
  0.00	2	2	S1	2716351	                  Escherichia phage 500465-1
  0.00	1	0	G	2948724	              Gemsvirus
  0.00	1	0	S	2955946	                Gemsvirus gv5004652
  0.00	1	1	S1	2716352	                  Escherichia phage 500465-2
  0.00	9	7	F	2946160	            Kyanoviridae
  0.00	1	0	G	3044824	              Shenzhenivirus
  0.00	1	0	S	3060701	                Shenzhenivirus sszbm1
  0.00	1	1	S1	2926475	                  Synechococcus phage S-SZBM1
  0.00	1	0	G	2948809	              Macariavirus
  0.00	1	0	S	2956144	                Macariavirus tuscon14g
  0.00	1	1	S1	1493512	                  Synechococcus phage ACG-2014g
  0.00	8	3	G	3044751	            Ludhianavirus
  0.00	5	0	S	3060173	              Ludhianavirus LAh10
  0.00	5	5	S1	2591025	                Aeromonas phage LAh10
  0.00	8	8	G	1918522	            Lightbulbvirus
  0.00	8	0	G	2560165	            Lacusarxvirus
  0.00	8	0	S	2560778	              Lacusarxvirus lacusarx
  0.00	8	8	S1	1980139	                Sphingobium phage Lacusarx
  0.00	7	0	G	2843396	            Jouyvirus
  0.00	7	0	S	2844170	              Jouyvirus jv1H12
  0.00	7	7	S1	2847055	                Escherichia phage 1H12
  0.00	7	0	G	2733140	            Wellingtonvirus
  0.00	7	7	S	2734153	              Wellingtonvirus wellington
  0.00	5	0	F	2946173	            Vilmaviridae
  0.00	3	3	F1	2946636	              Lclasvirinae
  0.00	1	0	F1	1982877	              Mclasvirinae
  0.00	1	0	G	1983744	                Bongovirus
  0.00	1	0	S	2955514	                  Bongovirus reindeer
  0.00	1	1	S1	2762283	                    Mycobacterium phage Reindeer
  0.00	1	0	G	2948790	              Kumaovirus
  0.00	1	0	S	2956095	                Kumaovirus kumao
  0.00	1	1	S1	2041344	                  Mycobacterium phage Kumao
  0.00	5	0	F	2842320	            Guelinviridae
  0.00	5	5	G	2842570	              Brucesealvirus
  0.00	4	0	G	2560109	            Busanvirus
  0.00	4	0	S	2560261	              Busanvirus ACP17
  0.00	4	4	S1	2010329	                Acidovorax phage ACP17
  0.00	4	4	G	1623290	            Cecivirus
  0.00	3	0	F	2169529	            Ackermannviridae
  0.00	3	3	G	2731621	              Taipeivirus
  0.00	3	0	C1	1982875	            Arquatrovirinae
  0.00	3	0	G	2948847	              Omarvirus
  0.00	3	0	S	2956237	                Omarvirus omar
  0.00	3	3	S1	2059882	                  Streptomyces phage Omar
  0.00	2	1	G	2843429	            Nesevirus
  0.00	1	0	S	2844251	              Nesevirus ev243
  0.00	1	1	S1	2847063	                Escherichia phage ev243
  0.00	2	0	F	2731690	            Demerecviridae
  0.00	1	0	G	2732037	              Pogseptimavirus
  0.00	1	0	S	2733996	                Pogseptimavirus PG07
  0.00	1	1	S1	2301664	                  Vibrio phage vB_VpS_PG07
  0.00	1	0	G	2732038	              Shenzhenvirus
  0.00	1	0	S	2733999	                Shenzhenvirus AhSzw1
  0.00	1	1	S1	2138299	                  Aeromonas phage AhSzw-1
  0.00	2	0	G	2733122	            Petsuvirus
  0.00	2	0	G1	2788436	              unclassified Petsuvirus
  0.00	2	2	S	1124849	                Pseudomonas phage OBP
  0.00	2	0	G	2843387	            Glaedevirus
  0.00	2	0	S	2844173	              Glaedevirus gv2H10
  0.00	2	2	S1	2847058	                Escherichia phage 2H10
  0.00	1	0	G	2843421	            Menderavirus
  0.00	1	0	S	2846389	              Menderavirus mendera
  0.00	1	1	S1	2650877	                Stenotrophomonas phage Mendera
  0.00	1	0	G	2560128	            Eneladusvirus
  0.00	1	0	S	2560751	              Eneladusvirus BF
  0.00	1	1	S1	1962671	                Serratia phage BF
  0.00	1	0	G	186789	            Punavirus
  0.00	1	0	S	2560732	              Punavirus SJ46
  0.00	1	1	S1	1815968	                Salmonella phage SJ46
  0.00	1	1	G	1982251	            Pahexavirus
  0.00	1	0	G	1921544	            Septimatrevirus
  0.00	1	1	G1	2234106	              unclassified Septimatrevirus
  0.00	1	0	F	2731643	            Autographiviridae
  0.00	1	0	F1	2731649	              Melnykvirinae
  0.00	1	0	G	2732912	                Ahphunavirus
  0.00	1	0	S	2733368	                  Ahphunavirus Ahp1
  0.00	1	1	S1	1747286	                    Aeromonas phage Ahp1
  0.00	1	0	C1	1982876	            Bclasvirinae
  0.00	1	0	G	2948877	              Quesadillavirus
  0.00	1	0	S	2956353	                Quesadillavirus quesadilla
  0.00	1	1	S1	2664226	                  Mycobacterium phage Quesadilla
  0.00	1	0	F	2946175	            Zierdtviridae
  0.00	1	0	F1	2961508	              unclassified Zierdtviridae
  0.00	1	1	S	1887657	                Rhodococcus phage ChewyVIII
  0.00	1	0	G	2560207	            Polybotosvirus
  0.00	1	0	S	2560286	              Polybotosvirus Atuph07
  0.00	1	1	S1	2024264	                Agrobacterium phage Atu_ph07
  0.01	68	0	D1	2732004	    Varidnaviria
  0.01	58	0	K	2732006	      Helvetiavirae
  0.01	58	0	P	2732009	        Dividoviricota
  0.01	58	0	C	2732010	          Laserviricetes
  0.01	58	0	O	2732011	            Halopanivirales
  0.01	58	0	F	2842322	              Matshushitaviridae
  0.01	58	58	G	2842743	                Hukuchivirus
  0.00	10	0	K	2732005	      Bamfordvirae
  0.00	10	0	P	2732007	        Nucleocytoviricota
  0.00	9	0	C	2732523	          Megaviricetes
  0.00	6	0	O	2732524	            Algavirales
  0.00	6	0	F	10501	              Phycodnaviridae
  0.00	6	0	F1	455363	                unclassified Phycodnaviridae
  0.00	6	6	S	455364	                  Chrysochromulina ericina virus
  0.00	3	0	O	2732554	            Imitervirales
  0.00	3	0	F	3044476	              Schizomimiviridae
  0.00	3	0	G	3044674	                Biavirus
  0.00	3	0	S	3059777	                  Biavirus raunefjordenense
  0.00	3	3	S1	1499987	                    Prymnesium kappa virus
  0.00	1	0	C	2732525	          Pokkesviricetes
  0.00	1	0	O	2732527	            Chitovirales
  0.00	1	0	F	10240	              Poxviridae
  0.00	1	0	F1	10284	                Entomopoxvirinae
  0.00	1	0	S	2083214	                  Diachasmimorpha entomopoxvirus
  0.00	1	1	S1	109981	                    Diachasmimorpha longicaudata entomopoxvirus
