 99.92	614868	614868	U	0	unclassified
  0.08	504	0	R	1	root
  0.08	504	5	D	10239	  Viruses
  0.07	445	0	D1	2731341	    Duplodnaviria
  0.07	445	0	K	2731360	      Heunggongvirae
  0.07	445	0	P	2731618	        Uroviricota
  0.07	445	38	C	2731619	          Caudoviricetes
  0.02	93	0	O	1978007	            Crassvirales
  0.01	55	0	F	2942965	              Steigviridae
  0.01	55	0	F1	2942967	                Asinivirinae
  0.01	54	0	G	2948793	                  Lahndsivirus
  0.01	54	0	S	2956099	                    Lahndsivirus rarus
  0.01	54	54	S1	2772071	                      uncultured phage cr111_1
  0.00	1	0	G	2948813	                  Mahstovirus
  0.00	1	0	S	2956180	                    Mahstovirus faecalis
  0.00	1	1	S1	2772062	                      uncultured phage cr106_1
  0.01	35	0	F	2942963	              Crevaviridae
  0.01	35	0	F1	2942973	                Doltivirinae
  0.01	35	0	G	2948785	                  Kingevirus
  0.01	35	0	S	2956060	                    Kingevirus communis
  0.01	35	35	S1	2986396	                      uncultured phage cr13_1
  0.00	3	0	F	2942966	              Suoliviridae
  0.00	2	0	F1	2942974	                Loutivirinae
  0.00	2	0	G	2942994	                  Buchavirus
  0.00	2	0	S	2955552	                    Buchavirus hominis
  0.00	2	2	S1	2772082	                      uncultured phage cr60_1
  0.00	1	0	F1	2942975	                Oafivirinae
  0.00	1	1	G	2948645	                  Burzaovirus
  0.01	72	0	C1	3044646	            Joanripponvirinae
  0.01	72	0	G	3044772	              Natevirus
  0.01	72	0	S	3060406	                Natevirus nate
  0.01	72	72	S1	2894788	                  Bacillus phage vB_BanS_Nate
  0.01	46	34	G	2169623	            Erskinevirus
  0.00	8	0	S	2169883	              Erskinevirus EaH2
  0.00	8	8	S1	1029988	                Erwinia phage phiEaH2
  0.00	4	0	S	2169882	              Erskinevirus asesino
  0.00	4	4	S1	1883370	                Erwinia phage vB_EamM_Asesino
  0.01	41	0	C1	2788787	            unclassified Caudoviricetes
  0.00	27	27	S	2885983	              Microbacterium phage Pumpernickel
  0.00	4	4	S	1747326	              Enterococcus phage vB_EfaS_IME197
