 43.30	166949	166949	U	0	unclassified
 56.70	218584	11	R	1	root
 56.69	218548	201	R1	131567	  cellular organisms
 56.55	218000	2469	D	2	    Bacteria
 44.71	172356	595	D1	1783272	      Terrabacteria group
 41.30	159244	1558	P	1239	        Bacillota
 38.62	148886	58	C	186801	          Clostridia
 38.57	148696	2101	O	186802	            Eubacteriales
 33.42	128864	3410	F	186803	              Lachnospiraceae
 16.14	62243	127	G	2316020	                Mediterraneibacter
 15.61	60171	60109	S	33038	                  Mediterraneibacter gnavus
  0.02	62	62	S1	411470	                    Mediterraneibacter gnavus ATCC 29149
  0.36	1373	838	S	33039	                  [Ruminococcus] torques
  0.14	535	535	S1	657313	                    [Ruminococcus] torques L2-14
  0.15	572	0	S	46228	                  [Ruminococcus] lactaris
  0.15	572	572	S1	471875	                    [Ruminococcus] lactaris ATCC 29176
 13.27	51142	2644	G	572511	                Blautia
  9.33	35988	0	S	1322	                  Blautia hansenii
  9.33	35988	35988	S1	537007	                    Blautia hansenii DSM 20583
  1.55	5987	5987	S	1912897	                  Blautia argi
  0.39	1499	54	S	40520	                  Blautia obeum
  0.19	723	723	S1	657314	                    Blautia obeum A2-162
  0.19	722	722	S1	411459	                    Blautia obeum ATCC 29174
  0.26	1000	0	S	418240	                  Blautia wexlerae
  0.26	1000	1000	S1	1121115	                    Blautia wexlerae DSM 19850
  0.26	987	987	S	89014	                  Blautia luti
  0.25	976	976	S	2877527	                  Blautia parvula
  0.21	795	795	S	1796616	                  Blautia pseudococcoides
  0.12	455	453	S	33035	                  Blautia producta
  0.00	2	2	S1	1121114	                    Blautia producta ATCC 27340 = DSM 2950
  0.08	298	0	S	53443	                  Blautia hydrogenotrophica
  0.08	298	298	S1	476272	                    Blautia hydrogenotrophica DSM 10507
  0.07	260	0	G1	2648079	                  unclassified Blautia
  0.07	260	260	S	2479767	                    Blautia sp. SC05B48
  0.05	184	184	S	2779518	                  Blautia liquoris
  0.02	67	67	S	1532	                  Blautia coccoides
  0.00	2	2	S	1737424	                  Blautia massiliensis (ex Durand et al. 2017)
  0.45	1723	106	G	841	                Roseburia
  0.23	905	467	S	166486	                  Roseburia intestinalis
  0.09	365	365	S1	718255	                    Roseburia intestinalis XB6B4
  0.02	73	73	S1	657315	                    Roseburia intestinalis M50/1
  0.14	525	525	S	301301	                  Roseburia hominis
  0.05	187	187	S	2763062	                  Roseburia rectibacter
  0.40	1546	11	G	1506553	                Lachnoclostridium
  0.28	1064	1064	S	29347	                  [Clostridium] scindens
  0.05	205	178	S	89153	                  [Clostridium] hylemonae
  0.01	27	27	S1	553973	                    [Clostridium] hylemonae DSM 15053
  0.05	178	178	S	1871021	                  Lachnoclostridium phocaeense
  0.02	88	0	S	66219	                  Lachnoclostridium phytofermentans
  0.02	88	88	S1	357809	                    Lachnoclostridium phytofermentans ISDg
  0.31	1185	16	G	189330	                Dorea
  0.21	807	807	S	88431	                  Dorea longicatena
  0.09	362	362	S	39486	                  Dorea formicigenerans
  0.21	802	0	G	3076670	                Claveliimonas
  0.21	802	802	S	3028070	                  Claveliimonas bilis
  0.21	796	24	G	33042	                Coprococcus
  0.11	434	434	S	410072	                  Coprococcus comes
  0.06	240	240	S	116085	                  Coprococcus catus
  0.01	54	0	G1	2684943	                  unclassified Coprococcus
  0.01	54	54	S	751585	                    Coprococcus sp. ART55/1
  0.01	44	44	S	33043	                  Coprococcus eutactus
  0.18	705	77	G	2719313	                Enterocloster
  0.09	333	333	S	208479	                  Enterocloster bolteae
  0.05	198	198	S	1531	                  Enterocloster clostridioformis
  0.03	97	0	S	333367	                  Enterocloster asparagiformis
  0.03	97	97	S1	518636	                    [Clostridium] asparagiforme DSM 15981
  0.14	552	29	G	1843210	                Anaerocolumna
  0.07	280	12	G1	2642604	                  unclassified Anaerocolumna
  0.03	108	108	S	3081750	                    Anaerocolumna sp. AGMB13020
  0.02	81	81	S	3070997	                    Anaerocolumna sp. MB42-C2
  0.02	79	79	S	3039116	                    Anaerocolumna sp. AGMB13025
  0.03	101	101	S	1727145	                  Anaerocolumna chitinilytica
  0.02	85	85	S	433286	                  Anaerocolumna cellulosilytica
  0.01	57	57	S	2696063	                  Anaerocolumna sedimenticola
  0.13	500	12	G	207244	                Anaerostipes
  0.05	202	185	S	649756	                  Anaerostipes hadrus
  0.00	17	17	S1	649757	                    Anaerostipes hadrus ATCC 29173 = JCM 17467
  0.04	173	156	S	105841	                  Anaerostipes caccae
  0.00	17	17	S1	411490	                    Anaerostipes caccae L1-92
  0.03	113	113	S	1229621	                  Anaerostipes rhamnosivorans
  0.12	461	0	G	2944193	                Simiaoa
  0.12	461	461	S	2763672	                  Simiaoa sunii
  0.11	427	0	G	1766253	                Agathobacter
  0.11	427	342	S	39491	                  Agathobacter rectalis
  0.02	61	61	S1	657318	                    Agathobacter rectalis DSM 17629
  0.01	22	22	S1	657317	                    Agathobacter rectalis M104/1
  0.00	2	2	S1	515619	                    Agathobacter rectalis ATCC 33656
  0.10	377	14	G	2719231	                Lacrimispora
  0.04	141	141	S	84030	                  Lacrimispora saccharolytica
  0.04	135	135	S	29375	                  Lacrimispora xylanolytica
  0.02	87	0	S	29370	                  Lacrimispora sphenoides
  0.02	87	87	S1	1297793	                    [Clostridium] sphenoides JCM 1415
  0.09	360	0	G	1769710	                Sellimonas
  0.09	360	360	S	1653434	                  Sellimonas intestinalis
  0.09	329	20	G	830	                Butyrivibrio
  0.03	112	112	S	45851	                  Butyrivibrio crossotus
  0.02	74	74	S	831	                  Butyrivibrio fibrisolvens
  0.02	70	0	S	43305	                  Butyrivibrio proteoclasticus
  0.02	70	70	S1	515622	                    Butyrivibrio proteoclasticus B316
  0.01	53	53	S	185008	                  Butyrivibrio hungatei
  0.08	313	0	G	248744	                Marvinbryantia
  0.08	313	0	S	168384	                  Marvinbryantia formatexigens
  0.08	313	313	S1	478749	                    Marvinbryantia formatexigens DSM 14469
  0.07	276	0	G	2944198	                Wansuia
  0.07	276	276	S	2763667	                  Wansuia hejianensis
  0.07	266	0	G	2569097	                Anaerobutyricum
  0.07	266	266	S	39488	                  Anaerobutyricum hallii
  0.06	242	9	G	1164882	                Lachnoanaerobaculum
  0.05	189	189	S	2490855	                  Lachnoanaerobaculum gingivalis
  0.01	44	44	S	617123	                  Lachnoanaerobaculum umeaense
  0.06	221	0	G	2888809	                Novisyntrophococcus
  0.06	221	221	S	2068655	                  Novisyntrophococcus fermenticellae
  0.05	201	0	G	2163168	                Kineothrix
  0.05	201	0	G1	2625420	                  unclassified Kineothrix
  0.05	201	201	S	3070215	                    Kineothrix sp. MB12-C1
  0.04	167	0	G	28050	                Lachnospira
  0.04	167	167	S	39485	                  Lachnospira eligens
  0.03	109	0	G	2944195	                Qiania
  0.03	109	109	S	2763669	                  Qiania dongpingensis
  0.02	93	0	G	1506577	                Tyzzerella
  0.02	93	93	S	36835	                  [Clostridium] colinum
  0.02	71	0	G	3024823	                Anaeromicropila
  0.02	71	71	S	2785025	                  Anaeromicropila herbilytica
