 32.49	93700	93700	U	0	unclassified
 67.51	194708	10	R	1	root
 67.51	194692	82	R1	131567	  cellular organisms
 67.36	194259	1005	D	2	    Bacteria
 51.28	147895	0	D1	1783270	      FCB group
 51.28	147895	4	D2	68336	        Bacteroidota/Chlorobiota group
 51.28	147889	226	P	976	          Bacteroidota
 51.08	147329	9	C	200643	            Bacteroidia
 51.07	147276	3072	O	171549	              Bacteroidales
 49.78	143580	1774	F	815	                Bacteroidaceae
 46.75	134819	18067	G	909656	                  Phocaeicola
 40.01	115383	115346	S	821	                    Phocaeicola vulgatus
  0.01	37	37	S1	435590	                      Phocaeicola vulgatus ATCC 8482
  0.42	1201	1165	S	357276	                    Phocaeicola dorei
  0.01	36	36	S1	997877	                      Phocaeicola dorei CL03T12C01
  0.03	85	0	S	376805	                    Phocaeicola salanitronis
  0.03	85	85	S1	667015	                      Phocaeicola salanitronis DSM 18170
  0.03	83	83	S	387090	                    Phocaeicola coprophilus
  2.42	6987	2173	G	816	                  Bacteroides
  0.26	753	753	S	674529	                    Bacteroides faecis
  0.22	647	647	S	818	                    Bacteroides thetaiotaomicron
  0.16	454	27	G1	2646097	                    unclassified Bacteroides
  0.06	174	174	S	2847299	                      Bacteroides sp. DH3716P
  0.05	146	146	S	2755405	                      Bacteroides sp. CACC 737
  0.02	50	50	S	2528203	                      Bacteroides sp. A1C1
  0.01	24	24	S	556259	                      Bacteroides sp. D2
  0.01	24	24	S	2763022	                      Bacteroides sp. M10
  0.00	5	5	S	29523	                      Bacteroides sp.
  0.00	2	2	S	2785531	                      Bacteroides sp. HF-162
  0.00	2	2	S	2972764	                      Bacteroides sp. BFG-637
  0.12	358	354	S	817	                    Bacteroides fragilis
  0.00	4	4	S1	997879	                      Bacteroides fragilis CL03T12C07
  0.11	330	201	S	46506	                    Bacteroides stercoris
  0.04	129	129	S1	449673	                      Bacteroides stercoris ATCC 43183
  0.10	287	266	S	47678	                    Bacteroides caccae
  0.01	21	21	S1	997873	                      Bacteroides caccae CL03T12C61
  0.09	271	271	S	2715212	                    Bacteroides faecium
  0.08	241	0	G1	139043	                    environmental samples
  0.08	241	241	S	162156	                      uncultured Bacteroides sp.
  0.07	216	210	S	371601	                    Bacteroides xylanisolvens
  0.00	6	6	S1	657309	                      Bacteroides xylanisolvens XB1A
  0.06	175	175	S	291644	                    Bacteroides salyersiae
  0.04	119	82	S	820	                    Bacteroides uniformis
  0.01	37	37	S1	997890	                      Bacteroides uniformis CL03T12C37
  0.04	113	113	S	291645	                    Bacteroides nordii
  0.04	112	112	S	1796613	                    Bacteroides caecimuris
  0.03	84	84	S	28111	                    Bacteroides eggerthii
  0.03	82	0	S	290053	                    Bacteroides helcogenes
  0.03	82	82	S1	693979	                      Bacteroides helcogenes P 36-108
  0.03	77	77	S	28116	                    Bacteroides ovatus
  0.03	76	76	S	28119	                    Bacteroides zoogleoformans
  0.02	71	71	S	246787	                    Bacteroides cellulosilyticus
  0.02	56	56	S	477666	                    Bacteroides graminisolvens
  0.02	54	54	S	338188	                    Bacteroides finegoldii
  0.02	53	53	S	2650157	                    Bacteroides zhangwenhongii
  0.02	52	52	S	329854	                    Bacteroides intestinalis
  0.02	51	51	S	28113	                    Bacteroides heparinolyticus
  0.02	49	49	S	2650158	                    Bacteroides luhongzhouii
  0.01	18	0	S	151276	                    Bacteroides coprosuis
  0.01	18	18	S1	679937	                      Bacteroides coprosuis DSM 18011
  0.01	15	15	S	2792859	                    Bacteroides humanifaecis
  0.08	226	0	F	2005519	                Barnesiellaceae
  0.07	199	0	G	397864	                  Barnesiella
  0.07	199	0	S	397865	                    Barnesiella viscericola
  0.07	199	199	S1	880074	                      Barnesiella viscericola DSM 18177
  0.01	27	0	G	1348911	                  Coprobacter
  0.01	22	0	S	1501392	                    Coprobacter secundus
  0.01	22	22	S1	2751153	                      Coprobacter secundus subsp. similis
  0.00	5	5	S	1099853	                    Coprobacter fastidiosus
  0.06	169	11	F	171552	                Prevotellaceae
  0.03	74	7	G	838	                  Prevotella
  0.01	21	0	G1	2638335	                    unclassified Prevotella
  0.00	8	8	S	712471	                      Prevotella sp. oral taxon 475
  0.00	4	4	S	2937774	                      Prevotella sp. E15-22
  0.00	3	3	S	2691580	                      Prevotella sp. Rep29
  0.00	2	2	S	2913616	                      Prevotella sp. E13-17
  0.00	2	2	S	2913621	                      Prevotella sp. E9-3
  0.00	1	0	S	652716	                      Prevotella sp. oral taxon 299
  0.00	1	1	S1	575614	                        Prevotella sp. oral taxon 299 str. F0039
  0.00	1	1	S	2913620	                      Prevotella sp. E2-28
  0.00	8	8	S	28132	                    Prevotella melaninogenica
  0.00	6	6	S	28128	                    Prevotella corporis
  0.00	5	5	S	28131	                    Prevotella intermedia
  0.00	5	5	S	470565	                    Prevotella histicola
  0.00	4	0	S	52227	                    Prevotella dentalis
  0.00	4	4	S1	908937	                      Prevotella dentalis DSM 3688
  0.00	4	4	S	282402	                    Prevotella multiformis
  0.00	4	4	S	2913614	                    Prevotella communis
  0.00	3	3	S	28129	                    Prevotella denticola
  0.00	2	2	S	1177574	                    Prevotella jejuni
  0.00	2	2	S	2801997	                    Prevotella herbatica
  0.00	1	1	S	28133	                    Prevotella nigrescens
  0.00	1	1	S	28137	                    Prevotella veroralis
  0.00	1	0	S	589436	                    Prevotella fusca
  0.00	1	1	S1	1236517	                      Prevotella fusca JCM 17724
  0.01	33	5	G	577309	                  Paraprevotella
  0.01	17	0	S	454155	                    Paraprevotella xylaniphila
