 32.40	112821	112821	U	0	unclassified
 67.60	235418	14	R	1	root
 67.59	235389	138	R1	131567	  cellular organisms
 67.42	234796	1215	D	2	    Bacteria
 52.26	181986	1	D1	1783270	      FCB group
 52.26	181984	3	D2	68336	        Bacteroidota/Chlorobiota group
 52.25	181972	253	P	976	          Bacteroidota
 52.03	181205	12	C	200643	            Bacteroidia
 52.02	181159	3686	O	171549	              Bacteroidales
 50.72	176626	2103	F	815	                Bacteroidaceae
 47.50	165419	21551	G	909656	                  Phocaeicola
 40.85	142249	142211	S	821	                    Phocaeicola vulgatus
  0.01	38	38	S1	435590	                      Phocaeicola vulgatus ATCC 8482
  0.40	1394	1338	S	357276	                    Phocaeicola dorei
  0.02	56	56	S1	997877	                      Phocaeicola dorei CL03T12C01
  0.03	117	117	S	387090	                    Phocaeicola coprophilus
  0.03	108	0	S	376805	                    Phocaeicola salanitronis
  0.03	108	108	S1	667015	                      Phocaeicola salanitronis DSM 18170
  2.61	9104	2814	G	816	                  Bacteroides
  0.27	946	946	S	674529	                    Bacteroides faecis
  0.24	825	825	S	818	                    Bacteroides thetaiotaomicron
  0.17	584	48	G1	2646097	                    unclassified Bacteroides
  0.06	200	200	S	2847299	                      Bacteroides sp. DH3716P
  0.05	188	188	S	2755405	                      Bacteroides sp. CACC 737
  0.02	75	75	S	2528203	                      Bacteroides sp. A1C1
  0.01	37	37	S	2763022	                      Bacteroides sp. M10
  0.01	22	22	S	556259	                      Bacteroides sp. D2
  0.00	10	10	S	29523	                      Bacteroides sp.
  0.00	3	3	S	2785531	                      Bacteroides sp. HF-162
  0.00	1	1	S	2709390	                      Bacteroides sp. ZJ-18
  0.13	455	265	S	46506	                    Bacteroides stercoris
  0.05	190	190	S1	449673	                      Bacteroides stercoris ATCC 43183
  0.12	403	400	S	817	                    Bacteroides fragilis
  0.00	2	2	S1	862962	                      Bacteroides fragilis 638R
  0.00	1	1	S1	997879	                      Bacteroides fragilis CL03T12C07
  0.11	397	363	S	47678	                    Bacteroides caccae
  0.01	34	34	S1	997873	                      Bacteroides caccae CL03T12C61
  0.10	356	0	G1	139043	                    environmental samples
  0.10	356	356	S	162156	                      uncultured Bacteroides sp.
  0.10	332	332	S	2715212	                    Bacteroides faecium
  0.08	263	256	S	371601	                    Bacteroides xylanisolvens
  0.00	7	7	S1	657309	                      Bacteroides xylanisolvens XB1A
  0.06	222	222	S	291644	                    Bacteroides salyersiae
  0.05	167	167	S	1796613	                    Bacteroides caecimuris
  0.05	163	120	S	820	                    Bacteroides uniformis
  0.01	43	43	S1	997890	                      Bacteroides uniformis CL03T12C37
  0.04	149	149	S	291645	                    Bacteroides nordii
  0.03	115	115	S	28111	                    Bacteroides eggerthii
  0.03	115	115	S	28116	                    Bacteroides ovatus
  0.03	102	102	S	28119	                    Bacteroides zoogleoformans
  0.03	95	95	S	246787	                    Bacteroides cellulosilyticus
  0.03	91	91	S	28113	                    Bacteroides heparinolyticus
  0.03	89	0	S	290053	                    Bacteroides helcogenes
  0.03	89	89	S1	693979	                      Bacteroides helcogenes P 36-108
  0.03	88	88	S	477666	                    Bacteroides graminisolvens
  0.02	75	75	S	329854	                    Bacteroides intestinalis
  0.02	74	74	S	338188	                    Bacteroides finegoldii
  0.02	73	73	S	2650157	                    Bacteroides zhangwenhongii
  0.02	72	72	S	2650158	                    Bacteroides luhongzhouii
  0.01	21	0	S	151276	                    Bacteroides coprosuis
  0.01	21	21	S1	679937	                      Bacteroides coprosuis DSM 18011
  0.01	18	18	S	2792859	                    Bacteroides humanifaecis
