 52.17	109939	109939	U	0	unclassified
 47.83	100795	5	R	1	root
 47.83	100786	101	R1	131567	  cellular organisms
 47.68	100473	1054	D	2	    Bacteria
 40.81	86008	330	D1	1783272	      Terrabacteria group
 35.74	75309	836	P	1239	        Bacillota
 30.61	64515	26	C	186801	          Clostridia
 30.57	64426	1029	O	186802	            Eubacteriales
 17.96	37853	1524	F	186803	              Lachnospiraceae
  7.97	16785	65	G	2316020	                Mediterraneibacter
  7.48	15767	15759	S	33038	                  Mediterraneibacter gnavus
  0.00	8	8	S1	411470	                    Mediterraneibacter gnavus ATCC 29149
  0.34	715	436	S	33039	                  [Ruminococcus] torques
  0.13	279	279	S1	657313	                    [Ruminococcus] torques L2-14
  0.11	238	0	S	46228	                  [Ruminococcus] lactaris
  0.11	238	238	S1	471875	                    [Ruminococcus] lactaris ATCC 29176
  6.77	14277	1143	G	572511	                Blautia
  3.92	8257	0	S	1322	                  Blautia hansenii
  3.92	8257	8257	S1	537007	                    Blautia hansenii DSM 20583
  0.96	2032	2032	S	1912897	                  Blautia argi
  0.36	759	62	S	40520	                  Blautia obeum
  0.17	349	349	S1	411459	                    Blautia obeum ATCC 29174
  0.17	348	348	S1	657314	                    Blautia obeum A2-162
  0.23	483	483	S	2877527	                  Blautia parvula
  0.21	437	437	S	89014	                  Blautia luti
  0.20	421	0	S	418240	                  Blautia wexlerae
  0.20	421	421	S1	1121115	                    Blautia wexlerae DSM 19850
  0.12	243	243	S	1796616	                  Blautia pseudococcoides
  0.07	140	139	S	33035	                  Blautia producta
  0.00	1	1	S1	1121114	                    Blautia producta ATCC 27340 = DSM 2950
  0.06	122	0	S	53443	                  Blautia hydrogenotrophica
  0.06	122	122	S1	476272	                    Blautia hydrogenotrophica DSM 10507
  0.06	119	0	G1	2648079	                  unclassified Blautia
  0.06	119	119	S	2479767	                    Blautia sp. SC05B48
  0.04	78	78	S	2779518	                  Blautia liquoris
  0.02	43	43	S	1532	                  Blautia coccoides
  0.41	861	13	G	1506553	                Lachnoclostridium
  0.31	654	654	S	29347	                  [Clostridium] scindens
  0.05	95	79	S	89153	                  [Clostridium] hylemonae
  0.01	16	16	S1	553973	                    [Clostridium] hylemonae DSM 15053
  0.03	60	60	S	1871021	                  Lachnoclostridium phocaeense
  0.02	39	0	S	66219	                  Lachnoclostridium phytofermentans
  0.02	39	39	S1	357809	                    Lachnoclostridium phytofermentans ISDg
  0.31	646	60	G	841	                Roseburia
  0.14	299	189	S	166486	                  Roseburia intestinalis
  0.04	87	87	S1	718255	                    Roseburia intestinalis XB6B4
  0.01	23	23	S1	657315	                    Roseburia intestinalis M50/1
  0.09	193	193	S	301301	                  Roseburia hominis
  0.04	94	94	S	2763062	                  Roseburia rectibacter
  0.29	609	4	G	189330	                Dorea
  0.19	401	401	S	88431	                  Dorea longicatena
  0.10	204	204	S	39486	                  Dorea formicigenerans
  0.20	411	9	G	33042	                Coprococcus
  0.13	270	270	S	410072	                  Coprococcus comes
  0.05	99	99	S	116085	                  Coprococcus catus
  0.01	18	0	G1	2684943	                  unclassified Coprococcus
  0.01	18	18	S	751585	                    Coprococcus sp. ART55/1
  0.01	15	15	S	33043	                  Coprococcus eutactus
  0.16	329	0	G	3076670	                Claveliimonas
  0.16	329	329	S	3028070	                  Claveliimonas bilis
  0.12	255	20	G	1843210	                Anaerocolumna
  0.06	124	1	G1	2642604	                  unclassified Anaerocolumna
  0.02	46	46	S	3081750	                    Anaerocolumna sp. AGMB13020
  0.02	41	41	S	3039116	                    Anaerocolumna sp. AGMB13025
  0.02	36	36	S	3070997	                    Anaerocolumna sp. MB42-C2
  0.02	52	52	S	433286	                  Anaerocolumna cellulosilytica
  0.02	32	32	S	2696063	                  Anaerocolumna sedimenticola
  0.01	27	27	S	1727145	                  Anaerocolumna chitinilytica
  0.12	244	8	G	207244	                Anaerostipes
  0.05	110	103	S	649756	                  Anaerostipes hadrus
  0.00	7	7	S1	649757	                    Anaerostipes hadrus ATCC 29173 = JCM 17467
  0.04	90	73	S	105841	                  Anaerostipes caccae
  0.01	17	17	S1	411490	                    Anaerostipes caccae L1-92
  0.02	36	36	S	1229621	                  Anaerostipes rhamnosivorans
  0.10	218	24	G	2719313	                Enterocloster
  0.05	97	97	S	208479	                  Enterocloster bolteae
  0.03	67	67	S	1531	                  Enterocloster clostridioformis
  0.01	30	0	S	333367	                  Enterocloster asparagiformis
  0.01	30	30	S1	518636	                    [Clostridium] asparagiforme DSM 15981
  0.09	194	0	G	1766253	                Agathobacter
  0.09	194	164	S	39491	                  Agathobacter rectalis
  0.01	22	22	S1	657318	                    Agathobacter rectalis DSM 17629
  0.00	8	8	S1	657317	                    Agathobacter rectalis M104/1
  0.08	160	9	G	2719231	                Lacrimispora
  0.02	51	51	S	29375	                  Lacrimispora xylanolytica
