 52.14	195719	195719	U	0	unclassified
 47.86	179659	10	R	1	root
 47.85	179632	142	R1	131567	  cellular organisms
 47.73	179154	1917	D	2	    Bacteria
 42.76	160494	614	D1	1783272	      Terrabacteria group
 36.19	135846	1415	P	1239	        Bacillota
 30.84	115751	46	C	186801	          Clostridia
 30.80	115602	1802	O	186802	            Eubacteriales
 19.09	71674	2779	F	186803	              Lachnospiraceae
  8.95	33611	96	G	2316020	                Mediterraneibacter
  8.47	31806	31788	S	33038	                  Mediterraneibacter gnavus
  0.00	18	18	S1	411470	                    Mediterraneibacter gnavus ATCC 29149
  0.34	1263	753	S	33039	                  [Ruminococcus] torques
  0.14	510	510	S1	657313	                    [Ruminococcus] torques L2-14
  0.12	446	0	S	46228	                  [Ruminococcus] lactaris
  0.12	446	446	S1	471875	                    [Ruminococcus] lactaris ATCC 29176
  6.95	26089	1973	G	572511	                Blautia
  4.16	15629	0	S	1322	                  Blautia hansenii
  4.16	15629	15629	S1	537007	                    Blautia hansenii DSM 20583
  0.90	3366	3366	S	1912897	                  Blautia argi
  0.36	1337	120	S	40520	                  Blautia obeum
  0.17	624	624	S1	411459	                    Blautia obeum ATCC 29174
  0.16	593	593	S1	657314	                    Blautia obeum A2-162
  0.24	900	900	S	2877527	                  Blautia parvula
  0.21	777	0	S	418240	                  Blautia wexlerae
  0.21	777	777	S1	1121115	                    Blautia wexlerae DSM 19850
  0.20	739	739	S	89014	                  Blautia luti
  0.11	427	427	S	1796616	                  Blautia pseudococcoides
  0.07	278	277	S	33035	                  Blautia producta
  0.00	1	1	S1	1121114	                    Blautia producta ATCC 27340 = DSM 2950
  0.07	267	0	S	53443	                  Blautia hydrogenotrophica
  0.07	267	267	S1	476272	                    Blautia hydrogenotrophica DSM 10507
  0.05	204	0	G1	2648079	                  unclassified Blautia
  0.05	204	204	S	2479767	                    Blautia sp. SC05B48
  0.03	131	131	S	2779518	                  Blautia liquoris
  0.02	61	61	S	1532	                  Blautia coccoides
  0.42	1563	25	G	1506553	                Lachnoclostridium
  0.31	1171	1171	S	29347	                  [Clostridium] scindens
  0.05	170	145	S	89153	                  [Clostridium] hylemonae
  0.01	25	25	S1	553973	                    [Clostridium] hylemonae DSM 15053
  0.04	135	135	S	1871021	                  Lachnoclostridium phocaeense
  0.02	62	0	S	66219	                  Lachnoclostridium phytofermentans
  0.02	62	62	S1	357809	                    Lachnoclostridium phytofermentans ISDg
  0.29	1081	110	G	841	                Roseburia
  0.13	494	271	S	166486	                  Roseburia intestinalis
  0.05	176	176	S1	718255	                    Roseburia intestinalis XB6B4
  0.01	47	47	S1	657315	                    Roseburia intestinalis M50/1
  0.09	325	325	S	301301	                  Roseburia hominis
  0.04	152	152	S	2763062	                  Roseburia rectibacter
  0.28	1043	18	G	189330	                Dorea
  0.18	675	675	S	88431	                  Dorea longicatena
  0.09	350	350	S	39486	                  Dorea formicigenerans
  0.19	724	24	G	33042	                Coprococcus
  0.12	460	460	S	410072	                  Coprococcus comes
  0.05	169	169	S	116085	                  Coprococcus catus
  0.01	43	43	S	33043	                  Coprococcus eutactus
  0.01	28	0	G1	2684943	                  unclassified Coprococcus
  0.01	28	28	S	751585	                    Coprococcus sp. ART55/1
  0.17	627	0	G	3076670	                Claveliimonas
  0.17	627	627	S	3028070	                  Claveliimonas bilis
  0.12	441	38	G	1843210	                Anaerocolumna
  0.06	223	9	G1	2642604	                  unclassified Anaerocolumna
  0.02	91	91	S	3081750	                    Anaerocolumna sp. AGMB13020
  0.02	69	69	S	3070997	                    Anaerocolumna sp. MB42-C2
  0.01	54	54	S	3039116	                    Anaerocolumna sp. AGMB13025
  0.02	77	77	S	433286	                  Anaerocolumna cellulosilytica
  0.01	53	53	S	2696063	                  Anaerocolumna sedimenticola
  0.01	50	50	S	1727145	                  Anaerocolumna chitinilytica
  0.11	399	9	G	207244	                Anaerostipes
  0.05	198	183	S	649756	                  Anaerostipes hadrus
  0.00	15	15	S1	649757	                    Anaerostipes hadrus ATCC 29173 = JCM 17467
  0.03	131	116	S	105841	                  Anaerostipes caccae
  0.00	15	15	S1	411490	                    Anaerostipes caccae L1-92
  0.02	61	61	S	1229621	                  Anaerostipes rhamnosivorans
  0.10	382	42	G	2719313	                Enterocloster
  0.04	152	152	S	208479	                  Enterocloster bolteae
  0.03	128	128	S	1531	                  Enterocloster clostridioformis
  0.02	60	0	S	333367	                  Enterocloster asparagiformis
  0.02	60	60	S1	518636	                    [Clostridium] asparagiforme DSM 15981
  0.09	332	0	G	1766253	                Agathobacter
  0.09	332	274	S	39491	                  Agathobacter rectalis
  0.01	41	41	S1	657318	                    Agathobacter rectalis DSM 17629
  0.00	16	16	S1	657317	                    Agathobacter rectalis M104/1
  0.00	1	1	S1	515619	                    Agathobacter rectalis ATCC 33656
  0.08	292	0	G	1769710	                Sellimonas
  0.08	292	292	S	1653434	                  Sellimonas intestinalis
  0.07	264	12	G	2719231	                Lacrimispora
  0.02	91	91	S	84030	                  Lacrimispora saccharolytica
  0.02	81	81	S	29375	                  Lacrimispora xylanolytica
  0.02	80	0	S	29370	                  Lacrimispora sphenoides
  0.02	80	80	S1	1297793	                    [Clostridium] sphenoides JCM 1415
  0.07	263	0	G	2569097	                Anaerobutyricum
  0.07	263	263	S	39488	                  Anaerobutyricum hallii
