 99.96	358756	358756	U	0	unclassified
  0.04	151	0	R	1	root
  0.04	151	0	D	10239	  Viruses
  0.04	126	0	D1	2731341	    Duplodnaviria
  0.04	126	0	K	2731360	      Heunggongvirae
  0.04	126	0	P	2731618	        Uroviricota
  0.04	126	18	C	2731619	          Caudoviricetes
  0.01	28	0	O	1978007	            Crassvirales
  0.00	14	0	F	2942963	              Crevaviridae
  0.00	14	0	F1	2942973	                Doltivirinae
  0.00	14	0	G	2948785	                  Kingevirus
  0.00	14	0	S	2956060	                    Kingevirus communis
  0.00	14	14	S1	2986396	                      uncultured phage cr13_1
  0.00	11	0	F	2942965	              Steigviridae
  0.00	11	0	F1	2942967	                Asinivirinae
  0.00	11	0	G	2948793	                  Lahndsivirus
  0.00	11	0	S	2956099	                    Lahndsivirus rarus
  0.00	11	11	S1	2772071	                      uncultured phage cr111_1
  0.00	3	0	F	2942966	              Suoliviridae
  0.00	2	2	F1	2942975	                Oafivirinae
  0.00	1	0	F1	2942969	                Boorivirinae
  0.00	1	0	G	2942991	                  Cohcovirus
  0.00	1	0	S	2955712	                    Cohcovirus splanchnicus
  0.00	1	1	S1	2986411	                      uncultured phage cr30_1
  0.01	24	0	C1	3044646	            Joanripponvirinae
  0.01	24	0	G	3044772	              Natevirus
  0.01	24	0	S	3060406	                Natevirus nate
  0.01	24	24	S1	2894788	                  Bacillus phage vB_BanS_Nate
  0.00	12	0	C1	2788787	            unclassified Caudoviricetes
  0.00	9	9	S	2885983	              Microbacterium phage Pumpernickel
  0.00	1	1	S	2599890	              Streptomyces phage Gilgamesh
  0.00	1	1	S	1747326	              Enterococcus phage vB_EfaS_IME197
  0.00	1	1	S	1566990	              Streptococcus phage SpSL1
  0.00	10	7	G	2169623	            Erskinevirus
  0.00	3	0	S	2169883	              Erskinevirus EaH2
  0.00	3	3	S1	1029988	                Erwinia phage phiEaH2
  0.00	7	0	F	2560065	            Herelleviridae
  0.00	5	0	F1	2560070	              Bastillevirinae
  0.00	3	0	G	2842880	                Moonbeamvirus
  0.00	3	0	S	2560334	                  Moonbeamvirus moonbeam
  0.00	3	3	S1	1540091	                    Bacillus phage Moonbeam
  0.00	2	0	G	2842856	                Matervirus
  0.00	2	0	S	2560332	                  Matervirus mater
  0.00	2	2	S1	1540090	                    Bacillus phage Mater
  0.00	1	0	F1	2560071	              Brockvirinae
  0.00	1	1	G	2560160	                Kochikohdavirus
  0.00	1	0	F1	2560073	              Jasinkavirinae
  0.00	1	1	G	1857844	                Pecentumvirus
  0.00	4	3	F	2946160	            Kyanoviridae
  0.00	1	0	G	2733109	              Leucotheavirus
  0.00	1	0	S	2734114	                Leucotheavirus syn30
  0.00	1	1	S1	536474	                  Synechococcus phage Syn30
  0.00	4	0	F	2946170	            Straboviridae
  0.00	2	0	G	2948732	              Gualtarvirus
  0.00	2	0	S	2955964	                Gualtarvirus mp1
  0.00	2	2	S1	1852628	                  Morganella phage vB_MmoM_MP1
  0.00	1	0	G	2560244	              Tulanevirus
  0.00	1	0	S	1921531	                Tulanevirus aes508
  0.00	1	1	S1	1198013	                  Aeromonas phage Aes508
  0.00	1	0	F1	1198136	              Tevenvirinae
  0.00	1	1	G	10663	                Tequatrovirus
  0.00	3	0	G	2733093	            Aurunvirus
  0.00	3	0	S	2734088	              Aurunvirus STIM5
  0.00	3	3	S1	1137745	                Cyanophage S-TIM5
  0.00	3	0	F	3044479	            Stanwilliamsviridae
