 99.95	334862	334862	U	0	unclassified
  0.05	166	0	R	1	root
  0.05	166	2	D	10239	  Viruses
  0.04	149	0	D1	2731341	    Duplodnaviria
  0.04	149	0	K	2731360	      Heunggongvirae
  0.04	149	0	P	2731618	        Uroviricota
  0.04	149	12	C	2731619	          Caudoviricetes
  0.01	26	0	O	1978007	            Crassvirales
  0.00	13	0	F	2942965	              Steigviridae
  0.00	13	0	F1	2942967	                Asinivirinae
  0.00	13	0	G	2948793	                  Lahndsivirus
  0.00	13	0	S	2956099	                    Lahndsivirus rarus
  0.00	13	13	S1	2772071	                      uncultured phage cr111_1
  0.00	11	0	F	2942963	              Crevaviridae
  0.00	11	0	F1	2942973	                Doltivirinae
  0.00	11	0	G	2948785	                  Kingevirus
  0.00	11	0	S	2956060	                    Kingevirus communis
  0.00	11	11	S1	2986396	                      uncultured phage cr13_1
  0.00	2	0	F	2942966	              Suoliviridae
  0.00	2	0	F1	2942974	                Loutivirinae
  0.00	2	0	G	2942994	                  Buchavirus
  0.00	2	0	S	2955552	                    Buchavirus hominis
  0.00	2	2	S1	2772082	                      uncultured phage cr60_1
  0.01	21	0	C1	3044646	            Joanripponvirinae
  0.01	21	0	G	3044772	              Natevirus
  0.01	21	0	S	3060406	                Natevirus nate
  0.01	21	21	S1	2894788	                  Bacillus phage vB_BanS_Nate
  0.00	10	8	G	2169623	            Erskinevirus
  0.00	2	0	S	2169883	              Erskinevirus EaH2
  0.00	2	2	S1	1029988	                Erwinia phage phiEaH2
  0.00	9	0	C1	2788787	            unclassified Caudoviricetes
  0.00	7	7	S	2885983	              Microbacterium phage Pumpernickel
  0.00	2	2	S	1747326	              Enterococcus phage vB_EfaS_IME197
  0.00	8	0	F	2560065	            Herelleviridae
  0.00	5	2	F1	2560070	              Bastillevirinae
  0.00	2	0	G	2842856	                Matervirus
  0.00	2	0	S	2560332	                  Matervirus mater
  0.00	2	2	S1	1540090	                    Bacillus phage Mater
  0.00	1	0	G	2842880	                Moonbeamvirus
  0.00	1	0	S	2560334	                  Moonbeamvirus moonbeam
  0.00	1	1	S1	1540091	                    Bacillus phage Moonbeam
  0.00	2	0	F1	2560073	              Jasinkavirinae
  0.00	2	2	G	1857844	                Pecentumvirus
  0.00	1	0	F1	2560071	              Brockvirinae
  0.00	1	0	G	2732968	                Schiekvirus
  0.00	1	0	S	2734044	                  Schiekvirus EFP01
  0.00	1	1	S1	1926594	                    Enterococcus phage EFP01
  0.00	8	0	F	2946170	            Straboviridae
  0.00	4	0	G	2948732	              Gualtarvirus
  0.00	4	0	S	2955964	                Gualtarvirus mp1
  0.00	4	4	S1	1852628	                  Morganella phage vB_MmoM_MP1
  0.00	4	0	F1	1198136	              Tevenvirinae
  0.00	3	0	G	1985329	                Moonvirus
  0.00	3	0	S	1985341	                  Moonvirus merlin
  0.00	3	3	S1	1675602	                    Citrobacter phage Merlin
  0.00	1	1	G	10663	                Tequatrovirus
  0.00	5	0	F	3044479	            Stanwilliamsviridae
  0.00	5	0	F1	3044647	              Loccivirinae
  0.00	5	0	G	3044714	                Faustvirus
  0.00	5	0	S	3059994	                  Faustvirus faust
  0.00	5	5	S1	2767565	                    Streptomyces phage Faust
  0.00	5	0	C1	2732612	            Dolichocephalovirinae
  0.00	5	0	G	2733154	              Poindextervirus
  0.00	5	0	S	2748760	                Poindextervirus rogue
  0.00	5	5	S1	2927986	                  Caulobacter phage CcrRogue
  0.00	5	0	F	2842320	            Guelinviridae
  0.00	5	5	G	2842570	              Brucesealvirus
  0.00	4	1	F	2946160	            Kyanoviridae
  0.00	3	0	G	3044824	              Shenzhenivirus
  0.00	3	0	S	3060701	                Shenzhenivirus sszbm1
  0.00	3	3	S1	2926475	                  Synechococcus phage S-SZBM1
  0.00	4	0	G	2560128	            Eneladusvirus
  0.00	4	0	S	2560751	              Eneladusvirus BF
  0.00	4	4	S1	1962671	                Serratia phage BF
  0.00	4	0	F	2842329	            Schitoviridae
  0.00	4	0	F1	3044643	              Demetervirinae
  0.00	4	0	G	3044697	                Cyamitesvirus
  0.00	4	0	S	3059912	                  Cyamitesvirus I16
  0.00	4	4	S1	2509728	                    Rhizobium phage RHph_I1_6
  0.00	3	0	G	2560109	            Busanvirus
  0.00	3	0	S	2560261	              Busanvirus ACP17
  0.00	3	3	S1	2010329	                Acidovorax phage ACP17
  0.00	2	0	F	2946167	            Peduoviridae
  0.00	2	0	G	140410	              Peduovirus
  0.00	1	0	S	2560457	                Peduovirus fiAA91ss
  0.00	1	1	S1	1357825	                  Enterobacteria phage fiAA91-ss
  0.00	1	0	S	2844168	                Peduovirus pv12474III
  0.00	1	1	S1	2576484	                  Escherichia phage vB_EcoM-12474III
  0.00	2	0	F	3044459	            Arenbergviridae
  0.00	2	0	G	3044857	              Wroclawvirus
  0.00	2	0	S	3060806	                Wroclawvirus PA5oct
  0.00	2	2	S1	2163605	                  Pseudomonas phage vB_PaeM_PA5oct
  0.00	2	2	G	1623290	            Cecivirus
  0.00	2	0	G	2733190	            Lughvirus
  0.00	2	0	S	2734248	              Lughvirus lugh
  0.00	2	2	S1	2070184	                Faecalibacterium phage FP_Lugh
  0.00	2	0	C1	1982875	            Arquatrovirinae
  0.00	2	0	G	2948847	              Omarvirus
  0.00	2	0	S	2956237	                Omarvirus omar
  0.00	2	2	S1	2059882	                  Streptomyces phage Omar
  0.00	2	0	G	2733140	            Wellingtonvirus
  0.00	2	2	S	2734153	              Wellingtonvirus wellington
  0.00	1	0	F	2731690	            Demerecviridae
  0.00	1	0	G	2732038	              Shenzhenvirus
  0.00	1	0	S	2733999	                Shenzhenvirus AhSzw1
  0.00	1	1	S1	2138299	                  Aeromonas phage AhSzw-1
  0.00	1	0	O	2942677	            Methanobavirales
  0.00	1	0	F	2946185	              Leisingerviridae
  0.00	1	0	G	186914	                Psimunavirus
  0.00	1	0	S	2734265	                  Psimunavirus psiM2
  0.00	1	1	S1	77048	                    Methanobacterium phage psiM2
  0.00	1	0	G	2733138	            Toutatisvirus
  0.00	1	0	S	2734150	              Toutatisvirus toutatis
  0.00	1	1	S1	2070187	                Faecalibacterium phage FP_Toutatis
  0.00	1	0	G	2560165	            Lacusarxvirus
  0.00	1	0	S	2560778	              Lacusarxvirus lacusarx
  0.00	1	1	S1	1980139	                Sphingobium phage Lacusarx
  0.00	1	0	G	2843419	            Marfavirus
  0.00	1	0	S	2845079	              Marfavirus F48
  0.00	1	1	S1	2070028	                Klebsiella phage vB_Kpn_F48
