 99.94	2203962	2203962	U	0	unclassified
  0.06	1357	0	R	1	root
  0.06	1357	9	D	10239	  Viruses
  0.05	1163	0	D1	2731341	    Duplodnaviria
  0.05	1163	0	K	2731360	      Heunggongvirae
  0.05	1163	0	P	2731618	        Uroviricota
  0.05	1163	131	C	2731619	          Caudoviricetes
  0.01	199	0	O	1978007	            Crassvirales
  0.01	117	0	F	2942965	              Steigviridae
  0.01	117	0	F1	2942967	                Asinivirinae
  0.01	116	0	G	2948793	                  Lahndsivirus
  0.01	116	0	S	2956099	                    Lahndsivirus rarus
  0.01	116	116	S1	2772071	                      uncultured phage cr111_1
  0.00	1	0	G	2948813	                  Mahstovirus
  0.00	1	0	S	2956180	                    Mahstovirus faecalis
  0.00	1	1	S1	2772062	                      uncultured phage cr106_1
  0.00	80	0	F	2942963	              Crevaviridae
  0.00	80	0	F1	2942973	                Doltivirinae
  0.00	80	0	G	2948785	                  Kingevirus
  0.00	80	0	S	2956060	                    Kingevirus communis
  0.00	80	80	S1	2986396	                      uncultured phage cr13_1
  0.00	2	0	F	2942966	              Suoliviridae
  0.00	2	0	F1	2942974	                Loutivirinae
  0.00	2	0	G	2942994	                  Buchavirus
  0.00	2	0	S	2955552	                    Buchavirus hominis
  0.00	2	2	S1	2772082	                      uncultured phage cr60_1
  0.01	167	0	C1	3044646	            Joanripponvirinae
  0.01	167	0	G	3044772	              Natevirus
  0.01	167	0	S	3060406	                Natevirus nate
  0.01	167	167	S1	2894788	                  Bacillus phage vB_BanS_Nate
  0.01	111	91	G	2169623	            Erskinevirus
  0.00	18	0	S	2169883	              Erskinevirus EaH2
  0.00	18	18	S1	1029988	                Erwinia phage phiEaH2
  0.00	2	0	S	2169882	              Erskinevirus asesino
  0.00	2	2	S1	1883370	                Erwinia phage vB_EamM_Asesino
  0.00	101	1	C1	2788787	            unclassified Caudoviricetes
  0.00	58	58	S	2885983	              Microbacterium phage Pumpernickel
  0.00	12	12	S	1747326	              Enterococcus phage vB_EfaS_IME197
  0.00	9	9	S	2599890	              Streptomyces phage Gilgamesh
  0.00	8	8	S	1566990	              Streptococcus phage SpSL1
  0.00	7	7	S	1524882	              Sinorhizobium phage phiLM21
  0.00	1	1	S	1732064	              Staphylococcus phage StB20-like
  0.00	1	1	S	1124654	              Escherichia phage TL-2011b
  0.00	1	1	S	1147043	              Staphylococcus phage StB20
  0.00	1	1	S	2014434	              Escherichia phage D6
  0.00	1	1	S	1582152	              Clostridium phage phiCD211
  0.00	1	1	S	1567014	              Clostridium phage phiCT9441A
  0.00	54	0	F	2946170	            Straboviridae
  0.00	25	0	F1	1198136	              Tevenvirinae
  0.00	13	13	G	10663	                Tequatrovirus
  0.00	6	1	G	1985329	                Moonvirus
  0.00	5	0	S	1985341	                  Moonvirus merlin
  0.00	5	5	S1	1675602	                    Citrobacter phage Merlin
  0.00	4	0	G	2843399	                Kanagawavirus
  0.00	4	0	S	2844109	                  Kanagawavirus pei20
  0.00	4	4	S1	1608310	                    Edwardsiella phage PEi20
  0.00	1	0	G	1913653	                Gelderlandvirus
  0.00	1	0	S	2560727	                  Gelderlandvirus melville
  0.00	1	1	S1	2041413	                    Salmonella phage Melville
  0.00	1	1	G	1913654	                Gaprivervirus
  0.00	16	0	G	2948732	              Gualtarvirus
  0.00	16	0	S	2955964	                Gualtarvirus mp1
  0.00	16	16	S1	1852628	                  Morganella phage vB_MmoM_MP1
  0.00	8	0	G	2948831	              Mylasvirus
  0.00	8	0	S	1914020	                Mylasvirus persius
  0.00	8	8	S1	115992	                  Vibrio phage nt-1
  0.00	5	1	G	2560244	              Tulanevirus
  0.00	4	0	S	1921531	                Tulanevirus aes508
  0.00	4	4	S1	1198013	                  Aeromonas phage Aes508
  0.00	50	0	F	2560065	            Herelleviridae
  0.00	42	12	F1	2560070	              Bastillevirinae
  0.00	24	0	G	2842856	                Matervirus
  0.00	24	0	S	2560332	                  Matervirus mater
  0.00	24	24	S1	1540090	                    Bacillus phage Mater
  0.00	4	0	G	2842880	                Moonbeamvirus
  0.00	4	0	S	2560334	                  Moonbeamvirus moonbeam
  0.00	4	4	S1	1540091	                    Bacillus phage Moonbeam
  0.00	1	1	G	1910931	                Agatevirus
  0.00	1	1	G	1985181	                Tsarbombavirus
  0.00	5	0	F1	2560073	              Jasinkavirinae
  0.00	5	5	G	1857844	                Pecentumvirus
  0.00	3	0	F1	2560071	              Brockvirinae
  0.00	2	0	G	2732968	                Schiekvirus
  0.00	2	0	S	2734044	                  Schiekvirus EFP01
  0.00	2	2	S1	1926594	                    Enterococcus phage EFP01
  0.00	1	1	G	2560160	                Kochikohdavirus
  0.00	38	0	F	3044479	            Stanwilliamsviridae
  0.00	35	0	F1	3044647	              Loccivirinae
  0.00	34	0	G	3044714	                Faustvirus
  0.00	34	0	S	3059994	                  Faustvirus faust
  0.00	34	34	S1	2767565	                    Streptomyces phage Faust
  0.00	1	0	G	3044854	                Wakandavirus
  0.00	1	0	S	3060803	                  Wakandavirus wakanda
  0.00	1	1	S1	2713267	                    Streptomyces phage Wakanda
  0.00	3	2	F1	2946625	              Boydwoodruffvirinae
  0.00	1	1	G	2560220	                Samistivirus
  0.00	25	0	G	2733138	            Toutatisvirus
  0.00	25	0	S	2734150	              Toutatisvirus toutatis
  0.00	25	25	S1	2070187	                Faecalibacterium phage FP_Toutatis
  0.00	23	0	F	2842320	            Guelinviridae
  0.00	23	23	G	2842570	              Brucesealvirus
  0.00	23	3	F	2946160	            Kyanoviridae
  0.00	16	0	G	3044824	              Shenzhenivirus
  0.00	16	0	S	3060701	                Shenzhenivirus sszbm1
  0.00	16	16	S1	2926475	                  Synechococcus phage S-SZBM1
  0.00	3	0	G	2733109	              Leucotheavirus
  0.00	3	0	S	2734114	                Leucotheavirus syn30
  0.00	3	3	S1	536474	                  Synechococcus phage Syn30
  0.00	1	0	G	2733100	              Charybdisvirus
  0.00	1	0	S	2734102	                Charybdisvirus scam3
  0.00	1	1	S1	1883366	                  Synechococcus phage S-CAM3
  0.00	22	0	G	2733190	            Lughvirus
  0.00	22	0	S	2734248	              Lughvirus lugh
  0.00	22	22	S1	2070184	                Faecalibacterium phage FP_Lugh
  0.00	22	0	G	2733093	            Aurunvirus
  0.00	22	0	S	2734088	              Aurunvirus STIM5
  0.00	22	22	S1	1137745	                Cyanophage S-TIM5
  0.00	18	0	C1	1982875	            Arquatrovirinae
  0.00	12	0	G	2948847	              Omarvirus
  0.00	12	0	S	2956237	                Omarvirus omar
  0.00	12	12	S1	2059882	                  Streptomyces phage Omar
  0.00	5	5	G	1982880	              Likavirus
  0.00	1	0	G	2948656	              Celiavirus
  0.00	1	0	S	2955597	                Celiavirus celia
  0.00	1	1	S1	2590946	                  Streptomyces phage Celia
  0.00	17	0	F	2946173	            Vilmaviridae
  0.00	11	0	F1	1982877	              Mclasvirinae
  0.00	11	0	G	1983744	                Bongovirus
  0.00	11	0	S	2955514	                  Bongovirus reindeer
  0.00	11	11	S1	2762283	                    Mycobacterium phage Reindeer
  0.00	5	0	G	2948790	              Kumaovirus
  0.00	5	0	S	2956095	                Kumaovirus kumao
  0.00	5	5	S1	2041344	                  Mycobacterium phage Kumao
  0.00	1	1	F1	2946636	              Lclasvirinae
  0.00	17	0	G	2560165	            Lacusarxvirus
  0.00	17	0	S	2560778	              Lacusarxvirus lacusarx
  0.00	17	17	S1	1980139	                Sphingobium phage Lacusarx
  0.00	16	0	G	2733140	            Wellingtonvirus
  0.00	16	16	S	2734153	              Wellingtonvirus wellington
  0.00	16	0	C1	2732612	            Dolichocephalovirinae
  0.00	15	0	G	2733154	              Poindextervirus
  0.00	15	0	S	2748760	                Poindextervirus rogue
  0.00	15	15	S1	2927986	                  Caulobacter phage CcrRogue
  0.00	1	0	G	2733152	              Bertelyvirus
  0.00	1	0	S	2734193	                Bertelyvirus SC
  0.00	1	1	S1	2283272	                  Caulobacter phage CcrSC
  0.00	15	0	F	2842329	            Schitoviridae
  0.00	10	0	F1	3044643	              Demetervirinae
  0.00	10	0	G	3044697	                Cyamitesvirus
  0.00	10	0	S	3059912	                  Cyamitesvirus I16
  0.00	10	10	S1	2509728	                    Rhizobium phage RHph_I1_6
  0.00	4	0	F1	2842413	              Erskinevirinae
  0.00	4	0	G	1982576	                Johnsonvirus
  0.00	4	0	S	1982578	                  Johnsonvirus frozen
  0.00	4	4	S1	1852641	                    Erwinia phage vB_EamP_Frozen
  0.00	1	1	G	2842586	              Cbunavirus
  0.00	13	0	F	3044459	            Arenbergviridae
  0.00	13	0	G	3044857	              Wroclawvirus
  0.00	13	0	S	3060806	                Wroclawvirus PA5oct
